experiment_id,subaction_index,narration_id,narration,frame_0_based,frame_1_based,hand,ref_idx,ref_frame_1_based,contact_points,trajectory_points,sample_score,sample_dir,reference_frame,label_heatmap_png,label_heatmap_overlay,vrb_style_affordance,problem3_full_overlay,problem3_crop
E3,49,P01_109_49,pick up eggs,4788.0,4789.0,left,4636.0,4637.0,126,6,5.838862559241706,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_49_P01_109_49/frame_004788_left,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_49_P01_109_49/frame_004788_left/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_49_P01_109_49/frame_004788_left/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_49_P01_109_49/frame_004788_left/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_49_P01_109_49/frame_004788_left/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_49_P01_109_49/frame_004788_left/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_49_P01_109_49/frame_004788_left/diagnostics/problem3_ref_crop.png
E3,49,P01_109_49,pick up eggs,4796.0,4797.0,right,4636.0,4637.0,79,6,4.80051282051282,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_49_P01_109_49/frame_004796_right,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_49_P01_109_49/frame_004796_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_49_P01_109_49/frame_004796_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_49_P01_109_49/frame_004796_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_49_P01_109_49/frame_004796_right/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_49_P01_109_49/frame_004796_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_49_P01_109_49/frame_004796_right/diagnostics/problem3_ref_crop.png
E3,50,P01_109_50,put down eggs,4793.0,4794.0,left,4636.0,4637.0,90,6,5.05051282051282,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_50_P01_109_50/frame_004793_left,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_50_P01_109_50/frame_004793_left/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_50_P01_109_50/frame_004793_left/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_50_P01_109_50/frame_004793_left/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_50_P01_109_50/frame_004793_left/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_50_P01_109_50/frame_004793_left/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_50_P01_109_50/frame_004793_left/diagnostics/problem3_ref_crop.png
E3,50,P01_109_50,put down eggs,4799.0,4800.0,right,4636.0,4637.0,114,6,5.470512820512821,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_50_P01_109_50/frame_004799_right,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_50_P01_109_50/frame_004799_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_50_P01_109_50/frame_004799_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_50_P01_109_50/frame_004799_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_50_P01_109_50/frame_004799_right/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_50_P01_109_50/frame_004799_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_50_P01_109_50/frame_004799_right/diagnostics/problem3_ref_crop.png
E3,50,P01_109_50,put down eggs,4826.0,4827.0,right,4636.0,4637.0,118,6,5.28051282051282,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_50_P01_109_50/frame_004826_right,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_50_P01_109_50/frame_004826_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_50_P01_109_50/frame_004826_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_50_P01_109_50/frame_004826_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_50_P01_109_50/frame_004826_right/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_50_P01_109_50/frame_004826_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_50_P01_109_50/frame_004826_right/diagnostics/problem3_ref_crop.png
E3,51,P01_109_51,move kettle,4831.0,4832.0,right,4636.0,4637.0,121,6,5.29051282051282,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_51_P01_109_51/frame_004831_right,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_51_P01_109_51/frame_004831_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_51_P01_109_51/frame_004831_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_51_P01_109_51/frame_004831_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_51_P01_109_51/frame_004831_right/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_51_P01_109_51/frame_004831_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_51_P01_109_51/frame_004831_right/diagnostics/problem3_ref_crop.png
E3,51,P01_109_51,move kettle,4848.0,4849.0,right,4636.0,4637.0,64,6,3.980512820512821,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_51_P01_109_51/frame_004848_right,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_51_P01_109_51/frame_004848_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_51_P01_109_51/frame_004848_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_51_P01_109_51/frame_004848_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_51_P01_109_51/frame_004848_right/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_51_P01_109_51/frame_004848_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_51_P01_109_51/frame_004848_right/diagnostics/problem3_ref_crop.png
E3,51,P01_109_51,move kettle,4856.0,4857.0,right,4636.0,4637.0,66,6,3.940512820512821,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_51_P01_109_51/frame_004856_right,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_51_P01_109_51/frame_004856_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_51_P01_109_51/frame_004856_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_51_P01_109_51/frame_004856_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_51_P01_109_51/frame_004856_right/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_51_P01_109_51/frame_004856_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_51_P01_109_51/frame_004856_right/diagnostics/problem3_ref_crop.png
E3,51,P01_109_51,move kettle,4864.0,4865.0,right,4636.0,4637.0,113,6,4.800512820512821,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_51_P01_109_51/frame_004864_right,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_51_P01_109_51/frame_004864_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_51_P01_109_51/frame_004864_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_51_P01_109_51/frame_004864_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_51_P01_109_51/frame_004864_right/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_51_P01_109_51/frame_004864_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_51_P01_109_51/frame_004864_right/diagnostics/problem3_ref_crop.png
E3,53,P01_109_53,pick up peeler,4947.0,4948.0,right,4937.0,4938.0,42,6,5.716435935198822,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_53_P01_109_53/frame_004947_right,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_53_P01_109_53/frame_004947_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_53_P01_109_53/frame_004947_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_53_P01_109_53/frame_004947_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_53_P01_109_53/frame_004947_right/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_53_P01_109_53/frame_004947_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_53_P01_109_53/frame_004947_right/diagnostics/problem3_ref_crop.png
E3,53,P01_109_53,pick up peeler,4980.0,4981.0,right,4937.0,4938.0,81,6,6.136031746031747,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_53_P01_109_53/frame_004980_right,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_53_P01_109_53/frame_004980_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_53_P01_109_53/frame_004980_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_53_P01_109_53/frame_004980_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_53_P01_109_53/frame_004980_right/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_53_P01_109_53/frame_004980_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_53_P01_109_53/frame_004980_right/diagnostics/problem3_ref_crop.png
E3,54,P01_109_54,close drawer,4981.0,4982.0,right,4937.0,4938.0,85,6,6.206031746031745,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_54_P01_109_54/frame_004981_right,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_54_P01_109_54/frame_004981_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_54_P01_109_54/frame_004981_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_54_P01_109_54/frame_004981_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_54_P01_109_54/frame_004981_right/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_54_P01_109_54/frame_004981_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_54_P01_109_54/frame_004981_right/diagnostics/problem3_ref_crop.png
E3,54,P01_109_54,close drawer,4995.0,4996.0,right,4937.0,4938.0,22,6,4.806031746031746,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_54_P01_109_54/frame_004995_right,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_54_P01_109_54/frame_004995_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_54_P01_109_54/frame_004995_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_54_P01_109_54/frame_004995_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_54_P01_109_54/frame_004995_right/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_54_P01_109_54/frame_004995_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_54_P01_109_54/frame_004995_right/diagnostics/problem3_ref_crop.png
E3,55,P01_109_55,move cutting board,5022.0,5023.0,right,4937.0,4938.0,61,6,5.316031746031746,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_55_P01_109_55/frame_005022_right,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_55_P01_109_55/frame_005022_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_55_P01_109_55/frame_005022_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_55_P01_109_55/frame_005022_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_55_P01_109_55/frame_005022_right/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_55_P01_109_55/frame_005022_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_55_P01_109_55/frame_005022_right/diagnostics/problem3_ref_crop.png
E3,56,P01_109_56,pick up potato,5052.0,5053.0,left,4937.0,4938.0,102,6,5.820769230769231,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_56_P01_109_56/frame_005052_left,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_56_P01_109_56/frame_005052_left/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_56_P01_109_56/frame_005052_left/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_56_P01_109_56/frame_005052_left/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_56_P01_109_56/frame_005052_left/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_56_P01_109_56/frame_005052_left/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_56_P01_109_56/frame_005052_left/diagnostics/problem3_ref_crop.png
E3,56,P01_109_56,pick up potato,5121.0,5122.0,right,4937.0,4938.0,32,6,3.469902912621359,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_56_P01_109_56/frame_005121_right,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_56_P01_109_56/frame_005121_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_56_P01_109_56/frame_005121_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_56_P01_109_56/frame_005121_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_56_P01_109_56/frame_005121_right/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_56_P01_109_56/frame_005121_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_56_P01_109_56/frame_005121_right/diagnostics/problem3_ref_crop.png
E3,58,P01_109_58,peel potato,7355.0,7356.0,right,4937.0,4938.0,141,6,-16.69009708737864,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_58_P01_109_58/frame_007355_right,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_58_P01_109_58/frame_007355_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_58_P01_109_58/frame_007355_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_58_P01_109_58/frame_007355_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_58_P01_109_58/frame_007355_right/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_58_P01_109_58/frame_007355_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_58_P01_109_58/frame_007355_right/diagnostics/problem3_ref_crop.png
E3,62,P01_109_62,grab potato,9811.0,9812.0,right,9764.0,9765.0,69,6,5.874349376114083,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_62_P01_109_62/frame_009811_right,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_62_P01_109_62/frame_009811_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_62_P01_109_62/frame_009811_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_62_P01_109_62/frame_009811_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_62_P01_109_62/frame_009811_right/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_62_P01_109_62/frame_009811_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_62_P01_109_62/frame_009811_right/diagnostics/problem3_ref_crop.png
E3,62,P01_109_62,grab potato,9819.0,9820.0,left,9764.0,9765.0,45,6,5.314349376114082,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_62_P01_109_62/frame_009819_left,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_62_P01_109_62/frame_009819_left/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_62_P01_109_62/frame_009819_left/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_62_P01_109_62/frame_009819_left/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_62_P01_109_62/frame_009819_left/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_62_P01_109_62/frame_009819_left/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_62_P01_109_62/frame_009819_left/diagnostics/problem3_ref_crop.png
E3,62,P01_109_62,grab potato,9827.0,9828.0,left,9764.0,9765.0,67,6,5.674349376114082,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_62_P01_109_62/frame_009827_left,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_62_P01_109_62/frame_009827_left/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_62_P01_109_62/frame_009827_left/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_62_P01_109_62/frame_009827_left/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_62_P01_109_62/frame_009827_left/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_62_P01_109_62/frame_009827_left/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_62_P01_109_62/frame_009827_left/diagnostics/problem3_ref_crop.png
E3,62,P01_109_62,grab potato,9834.0,9835.0,right,9764.0,9765.0,90,6,6.064349376114082,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_62_P01_109_62/frame_009834_right,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_62_P01_109_62/frame_009834_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_62_P01_109_62/frame_009834_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_62_P01_109_62/frame_009834_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_62_P01_109_62/frame_009834_right/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_62_P01_109_62/frame_009834_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_62_P01_109_62/frame_009834_right/diagnostics/problem3_ref_crop.png
E3,63,P01_109_63,cut potato,9830.0,9831.0,left,9764.0,9765.0,69,6,5.684349376114082,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_63_P01_109_63/frame_009830_left,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_63_P01_109_63/frame_009830_left/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_63_P01_109_63/frame_009830_left/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_63_P01_109_63/frame_009830_left/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_63_P01_109_63/frame_009830_left/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_63_P01_109_63/frame_009830_left/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_63_P01_109_63/frame_009830_left/diagnostics/problem3_ref_crop.png
E3,63,P01_109_63,cut potato,9903.0,9904.0,right,9764.0,9765.0,203,6,7.634349376114082,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_63_P01_109_63/frame_009903_right,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_63_P01_109_63/frame_009903_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_63_P01_109_63/frame_009903_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_63_P01_109_63/frame_009903_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_63_P01_109_63/frame_009903_right/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_63_P01_109_63/frame_009903_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_63_P01_109_63/frame_009903_right/diagnostics/problem3_ref_crop.png
E3,63,P01_109_63,cut potato,9977.0,9978.0,left,9764.0,9765.0,86,6,4.554349376114082,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_63_P01_109_63/frame_009977_left,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_63_P01_109_63/frame_009977_left/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_63_P01_109_63/frame_009977_left/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_63_P01_109_63/frame_009977_left/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_63_P01_109_63/frame_009977_left/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_63_P01_109_63/frame_009977_left/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_63_P01_109_63/frame_009977_left/diagnostics/problem3_ref_crop.png
E3,63,P01_109_63,cut potato,10051.0,10052.0,left,9764.0,9765.0,25,6,2.5943493761140823,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_63_P01_109_63/frame_010051_left,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_63_P01_109_63/frame_010051_left/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_63_P01_109_63/frame_010051_left/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_63_P01_109_63/frame_010051_left/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_63_P01_109_63/frame_010051_left/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_63_P01_109_63/frame_010051_left/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_63_P01_109_63/frame_010051_left/diagnostics/problem3_ref_crop.png
