experiment_id,subaction_index,narration_id,narration,frame_0_based,frame_1_based,hand,ref_idx,ref_frame_1_based,contact_points,trajectory_points,sample_score,sample_dir,reference_frame,label_heatmap_png,label_heatmap_overlay,vrb_style_affordance,problem3_full_overlay,problem3_crop
E2,48,P01_109_48,put down cutting board,4697.0,4698.0,left,4636.0,4637.0,51,6,5.3028571428571425,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_48_P01_109_48/frame_004697_left,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_48_P01_109_48/frame_004697_left/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_48_P01_109_48/frame_004697_left/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_48_P01_109_48/frame_004697_left/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_48_P01_109_48/frame_004697_left/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_48_P01_109_48/frame_004697_left/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_48_P01_109_48/frame_004697_left/diagnostics/problem3_ref_crop.png
E2,48,P01_109_48,put down cutting board,4703.0,4704.0,right,4636.0,4637.0,173,6,7.682857142857143,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_48_P01_109_48/frame_004703_right,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_48_P01_109_48/frame_004703_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_48_P01_109_48/frame_004703_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_48_P01_109_48/frame_004703_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_48_P01_109_48/frame_004703_right/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_48_P01_109_48/frame_004703_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_48_P01_109_48/frame_004703_right/diagnostics/problem3_ref_crop.png
E2,48,P01_109_48,put down cutting board,4714.0,4715.0,right,4636.0,4637.0,126,6,6.632857142857143,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_48_P01_109_48/frame_004714_right,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_48_P01_109_48/frame_004714_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_48_P01_109_48/frame_004714_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_48_P01_109_48/frame_004714_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_48_P01_109_48/frame_004714_right/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_48_P01_109_48/frame_004714_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_48_P01_109_48/frame_004714_right/diagnostics/problem3_ref_crop.png
E2,53,P01_109_53,pick up peeler,4947.0,4948.0,right,4937.0,4938.0,42,6,5.716435935198822,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_53_P01_109_53/frame_004947_right,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_53_P01_109_53/frame_004947_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_53_P01_109_53/frame_004947_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_53_P01_109_53/frame_004947_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_53_P01_109_53/frame_004947_right/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_53_P01_109_53/frame_004947_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_53_P01_109_53/frame_004947_right/diagnostics/problem3_ref_crop.png
E2,53,P01_109_53,pick up peeler,4980.0,4981.0,right,4937.0,4938.0,81,6,6.136031746031747,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_53_P01_109_53/frame_004980_right,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_53_P01_109_53/frame_004980_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_53_P01_109_53/frame_004980_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_53_P01_109_53/frame_004980_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_53_P01_109_53/frame_004980_right/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_53_P01_109_53/frame_004980_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_53_P01_109_53/frame_004980_right/diagnostics/problem3_ref_crop.png
E2,54,P01_109_54,close drawer,4981.0,4982.0,right,4937.0,4938.0,85,6,6.206031746031745,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_54_P01_109_54/frame_004981_right,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_54_P01_109_54/frame_004981_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_54_P01_109_54/frame_004981_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_54_P01_109_54/frame_004981_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_54_P01_109_54/frame_004981_right/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_54_P01_109_54/frame_004981_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_54_P01_109_54/frame_004981_right/diagnostics/problem3_ref_crop.png
E2,54,P01_109_54,close drawer,4995.0,4996.0,right,4937.0,4938.0,22,6,4.806031746031746,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_54_P01_109_54/frame_004995_right,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_54_P01_109_54/frame_004995_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_54_P01_109_54/frame_004995_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_54_P01_109_54/frame_004995_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_54_P01_109_54/frame_004995_right/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_54_P01_109_54/frame_004995_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_54_P01_109_54/frame_004995_right/diagnostics/problem3_ref_crop.png
E2,55,P01_109_55,move cutting board,5022.0,5023.0,right,4937.0,4938.0,61,6,5.316031746031746,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_55_P01_109_55/frame_005022_right,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_55_P01_109_55/frame_005022_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_55_P01_109_55/frame_005022_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_55_P01_109_55/frame_005022_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_55_P01_109_55/frame_005022_right/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_55_P01_109_55/frame_005022_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_55_P01_109_55/frame_005022_right/diagnostics/problem3_ref_crop.png
E2,56,P01_109_56,pick up potato,5052.0,5053.0,left,4937.0,4938.0,102,6,5.820769230769231,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_56_P01_109_56/frame_005052_left,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_56_P01_109_56/frame_005052_left/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_56_P01_109_56/frame_005052_left/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_56_P01_109_56/frame_005052_left/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_56_P01_109_56/frame_005052_left/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_56_P01_109_56/frame_005052_left/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_56_P01_109_56/frame_005052_left/diagnostics/problem3_ref_crop.png
E2,56,P01_109_56,pick up potato,5121.0,5122.0,right,4937.0,4938.0,32,6,3.469902912621359,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_56_P01_109_56/frame_005121_right,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_56_P01_109_56/frame_005121_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_56_P01_109_56/frame_005121_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_56_P01_109_56/frame_005121_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_56_P01_109_56/frame_005121_right/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_56_P01_109_56/frame_005121_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_56_P01_109_56/frame_005121_right/diagnostics/problem3_ref_crop.png
E2,62,P01_109_62,grab potato,9811.0,9812.0,right,9764.0,9765.0,69,6,5.874349376114083,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_62_P01_109_62/frame_009811_right,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_62_P01_109_62/frame_009811_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_62_P01_109_62/frame_009811_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_62_P01_109_62/frame_009811_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_62_P01_109_62/frame_009811_right/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_62_P01_109_62/frame_009811_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_62_P01_109_62/frame_009811_right/diagnostics/problem3_ref_crop.png
E2,62,P01_109_62,grab potato,9819.0,9820.0,left,9764.0,9765.0,45,6,5.314349376114082,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_62_P01_109_62/frame_009819_left,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_62_P01_109_62/frame_009819_left/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_62_P01_109_62/frame_009819_left/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_62_P01_109_62/frame_009819_left/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_62_P01_109_62/frame_009819_left/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_62_P01_109_62/frame_009819_left/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_62_P01_109_62/frame_009819_left/diagnostics/problem3_ref_crop.png
E2,62,P01_109_62,grab potato,9827.0,9828.0,left,9764.0,9765.0,67,6,5.674349376114082,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_62_P01_109_62/frame_009827_left,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_62_P01_109_62/frame_009827_left/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_62_P01_109_62/frame_009827_left/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_62_P01_109_62/frame_009827_left/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_62_P01_109_62/frame_009827_left/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_62_P01_109_62/frame_009827_left/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_62_P01_109_62/frame_009827_left/diagnostics/problem3_ref_crop.png
E2,62,P01_109_62,grab potato,9834.0,9835.0,right,9764.0,9765.0,90,6,6.064349376114082,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_62_P01_109_62/frame_009834_right,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_62_P01_109_62/frame_009834_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_62_P01_109_62/frame_009834_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_62_P01_109_62/frame_009834_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_62_P01_109_62/frame_009834_right/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_62_P01_109_62/frame_009834_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_62_P01_109_62/frame_009834_right/diagnostics/problem3_ref_crop.png
E2,63,P01_109_63,cut potato,9830.0,9831.0,left,9764.0,9765.0,69,6,5.684349376114082,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_63_P01_109_63/frame_009830_left,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_63_P01_109_63/frame_009830_left/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_63_P01_109_63/frame_009830_left/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_63_P01_109_63/frame_009830_left/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_63_P01_109_63/frame_009830_left/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_63_P01_109_63/frame_009830_left/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_63_P01_109_63/frame_009830_left/diagnostics/problem3_ref_crop.png
E2,63,P01_109_63,cut potato,9903.0,9904.0,right,9764.0,9765.0,203,6,7.634349376114082,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_63_P01_109_63/frame_009903_right,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_63_P01_109_63/frame_009903_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_63_P01_109_63/frame_009903_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_63_P01_109_63/frame_009903_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_63_P01_109_63/frame_009903_right/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_63_P01_109_63/frame_009903_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_63_P01_109_63/frame_009903_right/diagnostics/problem3_ref_crop.png
E2,63,P01_109_63,cut potato,9977.0,9978.0,left,9764.0,9765.0,86,6,4.554349376114082,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_63_P01_109_63/frame_009977_left,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_63_P01_109_63/frame_009977_left/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_63_P01_109_63/frame_009977_left/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_63_P01_109_63/frame_009977_left/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_63_P01_109_63/frame_009977_left/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_63_P01_109_63/frame_009977_left/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_63_P01_109_63/frame_009977_left/diagnostics/problem3_ref_crop.png
E2,63,P01_109_63,cut potato,10051.0,10052.0,left,9764.0,9765.0,25,6,2.5943493761140823,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_63_P01_109_63/frame_010051_left,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_63_P01_109_63/frame_010051_left/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_63_P01_109_63/frame_010051_left/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_63_P01_109_63/frame_010051_left/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_63_P01_109_63/frame_010051_left/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_63_P01_109_63/frame_010051_left/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_63_P01_109_63/frame_010051_left/diagnostics/problem3_ref_crop.png
E2,63,P01_109_63,cut potato,10124.0,10125.0,right,9764.0,9765.0,137,6,4.104349376114083,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_63_P01_109_63/frame_010124_right,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_63_P01_109_63/frame_010124_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_63_P01_109_63/frame_010124_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_63_P01_109_63/frame_010124_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_63_P01_109_63/frame_010124_right/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_63_P01_109_63/frame_010124_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E2/pipeline_outputs/subaction_63_P01_109_63/frame_010124_right/diagnostics/problem3_ref_crop.png
