experiment_id,subaction_index,narration_id,narration,verb,noun,all_nouns,start_frame,stop_frame,clipped_start_frame_0_based,clipped_stop_frame_0_based,candidate_index,frame_0_based,hand,candidate_source,raw_candidate_count,tried_candidate_count,contact_points,active_object_bbox,active_object_selection_score,mask_source_contact,mask_source_reference,tracker_backend,cotracker_init_status,cotracker_init_error,contact_part_prior,contact_part_mask_area,contact_part_mask_area_ratio,reference_part_mask_area,reference_part_mask_area_ratio,part_gate_passed,part_inside_count,part_distance,part_gate_source,part_tracking_point_count,whole_boundary_fallback_point_count,projection_method,articulated_object,final_quality_score,track_point_count,visible_point_count,affine_inlier_count,affine_inlier_ratio,affine_median_residual,projected_contact_inside_mask_count,projected_contact_to_mask_distance,reference_mask_area,object_track_status,object_track_length,object_track_confidence,track_break_reason,ref_idx,ref_selection_reason,reference_gap,projection_source,projection_status,projected_contact_inside_count,projected_contact_to_object_distance,reference_hand_overlap_ratio,local_flow_steps,local_flow_fb_error,local_flow_points,local_flow_inliers,local_flow_inlier_ratio,local_flow_weighted_residual,trajectory_status,status,fail_reason,sample_score,sample_dir,best_sample_dir,reference_frame,label_heatmap_overlay,vrb_style_affordance,trajectory_points,missing_trajectory_count,tracked_reference_object_bbox,label_heatmap_npy,label_heatmap_png,mask_projection_overlay,heatmap_shape,heatmap_mode,arrow_generated,is_final_tuple
E10,36,P01_109_36,pick up potatoes,pick-up,potato,['potato'],3374,3496,3373.0,3495.0,3.0,3424.0,left,new_contact_episode,214,7,83,"[0.0, 0.0, 201.0, 242.0]",2.649343494704905,grabcut_fallback,,,,,small_object_whole_mask_allowed,6998,0.1890840313428803,,,,0,,,26,0,,False,,36,0,0,,,0,,,failed,318,0.17853784019422808,track_confidence_below_threshold,,,,,not_run,0,,,,,,,,,not_run,discard,track_confidence_below_threshold,,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_36_P01_109_36/candidate_03_frame_003424_left,,,,,,,,,,,,,,False
E10,36,P01_109_36,pick up potatoes,pick-up,potato,['potato'],3374,3496,3373.0,3495.0,4.0,3449.0,left,new_contact_episode,214,7,89,"[208.0, 115.0, 264.0, 206.0]",2.894509566718076,grabcut_fallback,,,,,small_object_whole_mask_allowed,2302,0.94189852700491,,,,0,,,26,0,,False,,36,0,0,,,0,,,failed,343,0.17853784019422808,track_confidence_below_threshold,,,,,not_run,0,,,,,,,,,not_run,discard,track_confidence_below_threshold,,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_36_P01_109_36/candidate_04_frame_003449_left,,,,,,,,,,,,,,False
E10,36,P01_109_36,pick up potatoes,pick-up,potato,['potato'],3374,3496,3373.0,3495.0,5.0,3450.0,left,new_contact_episode,214,7,31,"[213.0, 123.0, 249.0, 163.0]",2.7059616957135817,grabcut_fallback,,,,,small_object_whole_mask_allowed,1440,1.0,,,,0,,,26,0,,False,,36,0,0,,,0,,,failed,344,0.17853784019422808,track_confidence_below_threshold,,,,,not_run,0,,,,,,,,,not_run,discard,track_confidence_below_threshold,,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_36_P01_109_36/candidate_05_frame_003450_left,,,,,,,,,,,,,,False
E10,36,P01_109_36,pick up potatoes,pick-up,potato,['potato'],3374,3496,3373.0,3495.0,6.0,3451.0,left,new_contact_episode,214,7,43,"[211.0, 125.0, 253.0, 166.0]",3.6829892257000307,grabcut_fallback,,,,,small_object_whole_mask_allowed,1717,0.997096399535424,,,,0,,,26,0,,False,,36,0,0,,,0,,,failed,345,0.17853784019422808,track_confidence_below_threshold,,,,,not_run,0,,,,,,,,,not_run,discard,track_confidence_below_threshold,,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_36_P01_109_36/candidate_06_frame_003451_left,,,,,,,,,,,,,,False
E10,37,P01_109_37,put down potatoes,put-down,potato,['potato'],3517,3552,3516.0,3551.0,0.0,3549.0,left,new_contact_episode,56,2,49,"[294.0, 159.0, 345.0, 193.0]",4.143480779046109,grabcut_fallback,,,,,small_object_whole_mask_allowed,1734,1.0,,,,0,,,26,0,,False,,36,0,0,,,0,,,success,361,0.6165373280202731,no_detection_or_flow,,,,,failed,0,,,,,,,,,not_run,discard,part_gate_failed,,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_37_P01_109_37/candidate_00_frame_003549_left,,,,,6.0,0.0,,,,,,,,False
E10,37,P01_109_37,put down potatoes,put-down,potato,['potato'],3517,3552,3516.0,3551.0,1.0,3550.0,left,new_contact_episode,56,2,28,"[310.0, 160.0, 349.0, 191.0]",3.5931909708025205,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,1209,1.0,1440.0,1.0,True,5,0.0,contact_part_mask,26,0,contact_part_local_affine,False,0.9958064516129033,36,31,30,0.967741935483871,1.241654872894287,5,0.0,1440.0,success,361,0.6259262213403788,no_detection_or_flow,3548.0,pre_contact_gap_tracked_reference,2.0,contact_part_local_affine,success,5,0.0,0.25924444444444444,,,,,,,success,keep,,6.010706267791667,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_37_P01_109_37/candidate_01_frame_003550_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_37_P01_109_37/candidate_01_frame_003550_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_37_P01_109_37/candidate_01_frame_003550_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_37_P01_109_37/candidate_01_frame_003550_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_37_P01_109_37/candidate_01_frame_003550_left/vrb_style_affordance.png,6.0,0.0,"[300.94, 157.0, 345.87, 189.18]",/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_37_P01_109_37/candidate_01_frame_003550_left/label_heatmap_merged.npy,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_37_P01_109_37/candidate_01_frame_003550_left/label_heatmap_merged.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_37_P01_109_37/candidate_01_frame_003550_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,True
E10,38,P01_109_38,move potatoes,move,potato,['potato'],3640,3706,3639.0,3705.0,0.0,3654.0,left,new_contact_episode,42,3,49,"[193.0, 117.0, 251.0, 155.0]",4.7115833393988975,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,2144,0.9727767695099818,2466.0,0.970102281667978,True,5,0.0,contact_part_mask,26,0,contact_part_local_affine,False,0.9665714285714286,36,35,26,0.7428571428571429,1.2865338325500488,5,0.0,2542.0,success,361,0.20155983860272014,no_detection_or_flow,3650.0,pre_contact_gap_tracked_reference,4.0,contact_part_local_affine,success,5,0.0,0.20266666666666666,,,,,,,success,keep,,5.945046842166355,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_38_P01_109_38/candidate_00_frame_003654_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_38_P01_109_38/candidate_00_frame_003654_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_38_P01_109_38/candidate_00_frame_003654_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_38_P01_109_38/candidate_00_frame_003654_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_38_P01_109_38/candidate_00_frame_003654_left/vrb_style_affordance.png,6.0,0.0,"[186.78, 113.62, 248.92, 154.96]",/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_38_P01_109_38/candidate_00_frame_003654_left/label_heatmap_merged.npy,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_38_P01_109_38/candidate_00_frame_003654_left/label_heatmap_merged.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_38_P01_109_38/candidate_00_frame_003654_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,True
E10,38,P01_109_38,move potatoes,move,potato,['potato'],3640,3706,3639.0,3705.0,1.0,3655.0,left,new_contact_episode,42,3,88,"[194.0, 119.0, 251.0, 157.0]",4.834399599832765,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,2166,1.0,20027.0,0.36688222470551596,True,5,0.0,contact_part_mask,26,0,contact_part_local_affine,False,0.9662962962962963,36,27,20,0.7407407407407407,0.6885839700698853,5,0.0,54587.0,success,361,0.20155983860272014,no_detection_or_flow,3645.0,pre_contact_gap_tracked_reference,10.0,contact_part_local_affine,success,5,0.0,0.1596,,,,,,,success,keep,,5.9222132144427295,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_38_P01_109_38/candidate_01_frame_003655_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_38_P01_109_38/candidate_01_frame_003655_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_38_P01_109_38/candidate_01_frame_003655_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_38_P01_109_38/candidate_01_frame_003655_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_38_P01_109_38/candidate_01_frame_003655_left/vrb_style_affordance.png,6.0,0.0,"[62.64, 41.6, 386.48, 211.12]",/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_38_P01_109_38/candidate_01_frame_003655_left/label_heatmap_merged.npy,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_38_P01_109_38/candidate_01_frame_003655_left/label_heatmap_merged.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_38_P01_109_38/candidate_01_frame_003655_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,False
E10,38,P01_109_38,move potatoes,move,potato,['potato'],3640,3706,3639.0,3705.0,2.0,3656.0,left,new_contact_episode,42,3,116,"[193.0, 120.0, 249.0, 156.0]",4.842109912838889,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,2016,1.0,2340.0,1.0,True,5,0.0,contact_part_mask,26,0,contact_part_local_affine,False,0.9962857142857143,36,35,34,0.9714285714285714,1.5204764604568481,5,0.0,2340.0,success,361,0.20155983860272014,no_detection_or_flow,3651.0,pre_contact_gap_tracked_reference,5.0,contact_part_local_affine,success,5,0.0,0.2,,,,,,,success,keep,,6.106957134757723,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_38_P01_109_38/candidate_02_frame_003656_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_38_P01_109_38/candidate_02_frame_003656_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_38_P01_109_38/candidate_02_frame_003656_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_38_P01_109_38/candidate_02_frame_003656_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_38_P01_109_38/candidate_02_frame_003656_left/vrb_style_affordance.png,6.0,0.0,"[189.2, 115.49, 249.11, 154.24]",/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_38_P01_109_38/candidate_02_frame_003656_left/label_heatmap_merged.npy,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_38_P01_109_38/candidate_02_frame_003656_left/label_heatmap_merged.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_38_P01_109_38/candidate_02_frame_003656_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,True
E10,39,P01_109_39,open cupboard,open,cupboard,['cupboard'],3719,3799,3718.0,3798.0,0.0,3718.0,left,new_contact_episode,55,12,0,,,,,,,,,0,,,,,0,,,0,0,,True,,0,0,0,,,0,,,not_run,0,0.0,,,,,,not_run,0,,,,,,,,,not_run,discard,missing_hand_or_object_bbox,,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_00_frame_003718_left,,,,,,,,,,,,,,False
E10,39,P01_109_39,open cupboard,open,cupboard,['cupboard'],3719,3799,3718.0,3798.0,1.0,3719.0,left,new_contact_episode,55,12,17,"[23.0, 2.0, 444.0, 220.0]",2.808717673673695,grabcut_fallback,,,,,panel_edge_or_handle,53,0.0023954802259887006,,,,0,,,26,10,,True,,36,0,0,,,0,,,success,361,0.20155983860272014,no_detection_or_flow,,,,,failed,0,,,,,,,,,not_run,discard,part_gate_failed,,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_01_frame_003719_left,,,,,6.0,0.0,,,,,,,,False
E10,39,P01_109_39,open cupboard,open,cupboard,['cupboard'],3719,3799,3718.0,3798.0,2.0,3720.0,left,new_contact_episode,55,12,34,"[41.0, 3.0, 398.0, 208.0]",2.873807808524938,grabcut_fallback,,,,,panel_edge_or_handle,4145,0.12403495122389131,,,,0,,,26,0,,True,,36,0,0,,,0,,,success,361,0.20155983860272014,no_detection_or_flow,,,,,failed,0,,,,,,,,,not_run,discard,part_gate_failed,,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_02_frame_003720_left,,,,,6.0,0.0,,,,,,,,False
E10,39,P01_109_39,open cupboard,open,cupboard,['cupboard'],3719,3799,3718.0,3798.0,3.0,3737.0,left,new_contact_episode,55,12,0,,,,,,,,,0,,,,,0,,,0,0,,True,,0,0,0,,,0,,,not_run,0,0.0,,,,,,not_run,0,,,,,,,,,not_run,discard,missing_hand_or_object_bbox,,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_03_frame_003737_left,,,,,,,,,,,,,,False
E10,39,P01_109_39,open cupboard,open,cupboard,['cupboard'],3719,3799,3718.0,3798.0,4.0,3738.0,left,new_contact_episode,55,12,0,"[121.0, 25.0, 238.0, 165.0]",1.0943789557074288,,,,,,,0,,,,,0,,,0,0,,True,,0,0,0,,,0,,,not_run,0,0.0,,,,,,not_run,0,,,,,,,,,not_run,discard,contact_points_lt5_after_object_boundary_filter,,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_04_frame_003738_left,,,,,,,,,,,,,,False
E10,39,P01_109_39,open cupboard,open,cupboard,['cupboard'],3719,3799,3718.0,3798.0,5.0,3739.0,left,new_contact_episode,55,12,103,"[127.0, 5.0, 289.0, 255.0]",2.7715251852766727,grabcut_fallback,bbox_fallback,cotracker,ready,,panel_edge_or_handle,7056,0.4483131075671898,3760.0,0.15163124571520747,True,5,0.0,contact_part_mask,26,0,contact_part_local_affine,True,0.9287096774193548,36,31,14,0.45161290322580644,0.5200614333152771,5,0.0,24797.0,success,361,0.20155983860272014,no_detection_or_flow,3735.0,pre_contact_gap_tracked_reference,4.0,contact_part_local_affine,success,5,0.0,0.07626666666666666,,,,,,,success,keep,,5.918392440468284,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_05_frame_003739_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_05_frame_003739_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_05_frame_003739_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_05_frame_003739_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_05_frame_003739_left/vrb_style_affordance.png,6.0,0.0,"[115.52, 25.17, 253.5, 206.29]",/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_05_frame_003739_left/label_heatmap_merged.npy,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_05_frame_003739_left/label_heatmap_merged.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_05_frame_003739_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,True
E10,39,P01_109_39,open cupboard,open,cupboard,['cupboard'],3719,3799,3718.0,3798.0,6.0,3754.0,left,new_contact_episode,55,12,35,"[117.0, 0.0, 190.0, 172.0]",2.850471664564815,grabcut_fallback,bbox_fallback,cotracker,ready,,panel_edge_or_handle,1188,0.40993788819875776,4595.0,0.3681006168389009,True,5,0.0,contact_part_mask,26,0,contact_part_local_affine,True,1.0,36,36,36,1.0,0.8948225975036621,5,0.0,12483.0,success,361,0.20155983860272014,,3753.0,pre_contact_gap_tracked_reference,1.0,contact_part_local_affine,success,5,0.0,0.12506666666666666,,,,,,,success,keep,,6.24805532207489,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_06_frame_003754_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_06_frame_003754_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_06_frame_003754_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_06_frame_003754_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_06_frame_003754_left/vrb_style_affordance.png,6.0,0.0,"[116.72, 2.65, 190.03, 173.97]",/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_06_frame_003754_left/label_heatmap_merged.npy,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_06_frame_003754_left/label_heatmap_merged.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_06_frame_003754_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,True
E10,39,P01_109_39,open cupboard,open,cupboard,['cupboard'],3719,3799,3718.0,3798.0,7.0,3755.0,left,new_contact_episode,55,12,37,"[109.0, 2.0, 193.0, 161.0]",2.769940911794459,grabcut_fallback,bbox_fallback,cotracker,ready,,panel_edge_or_handle,1379,0.2771302250803859,4308.0,0.3350182751380356,True,5,0.0,contact_part_mask,26,0,contact_part_local_affine,True,0.9711111111111111,36,36,28,0.7777777777777778,1.9422414302825928,5,0.0,12859.0,success,361,0.20155983860272014,,3753.0,pre_contact_gap_tracked_reference,2.0,contact_part_local_affine,success,5,0.0,0.12506666666666666,,,,,,,success,keep,,6.075077201535967,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_07_frame_003755_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_07_frame_003755_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_07_frame_003755_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_07_frame_003755_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_07_frame_003755_left/vrb_style_affordance.png,6.0,0.0,"[114.13, 4.33, 191.16, 170.92]",/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_07_frame_003755_left/label_heatmap_merged.npy,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_07_frame_003755_left/label_heatmap_merged.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_07_frame_003755_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,False
E10,39,P01_109_39,open cupboard,open,cupboard,['cupboard'],3719,3799,3718.0,3798.0,8.0,3756.0,left,new_contact_episode,55,12,0,,,,,,,,,0,,,,,0,,,0,0,,True,,0,0,0,,,0,,,not_run,0,0.0,,,,,,not_run,0,,,,,,,,,not_run,discard,missing_hand_or_object_bbox,,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_08_frame_003756_left,,,,,,,,,,,,,,False
E10,39,P01_109_39,open cupboard,open,cupboard,['cupboard'],3719,3799,3718.0,3798.0,9.0,3760.0,right,new_contact_episode,55,12,0,"[73.0, 0.0, 188.0, 127.0]",0.8031315086385078,,,,,,,0,,,,,0,,,0,0,,True,,0,0,0,,,0,,,not_run,0,0.0,,,,,,not_run,0,,,,,,,,,not_run,discard,contact_points_lt5_after_object_boundary_filter,,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_09_frame_003760_right,,,,,,,,,,,,,,False
E10,39,P01_109_39,open cupboard,open,cupboard,['cupboard'],3719,3799,3718.0,3798.0,10.0,3761.0,right,new_contact_episode,55,12,57,"[353.0, 50.0, 377.0, 72.0]",4.91372827244092,grabcut_fallback,bbox_fallback,cotracker,ready,,panel_edge_or_handle,328,1.0,575.0,1.0,True,5,0.0,contact_part_mask,26,0,contact_part_local_affine,True,1.0,36,36,36,1.0,0.14631003141403198,5,0.0,575.0,success,361,0.20155983860272014,,3760.0,earliest_reliable_tracked_reference_no_pre_gap,1.0,contact_part_local_affine,success,5,0.0,0.10888888888888888,,,,,,,success,keep,,6.294777365724245,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_10_frame_003761_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_10_frame_003761_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_10_frame_003761_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_10_frame_003761_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_10_frame_003761_right/vrb_style_affordance.png,6.0,0.0,"[351.71, 51.24, 376.72, 74.2]",/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_10_frame_003761_right/label_heatmap_merged.npy,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_10_frame_003761_right/label_heatmap_merged.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_10_frame_003761_right/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,False
E10,39,P01_109_39,open cupboard,open,cupboard,['cupboard'],3719,3799,3718.0,3798.0,11.0,3762.0,right,new_contact_episode,55,12,57,"[353.0, 49.0, 377.0, 73.0]",4.875965654657465,grabcut_fallback,bbox_fallback,cotracker,ready,,panel_edge_or_handle,576,1.0,552.0,1.0,True,5,0.0,contact_part_mask,26,0,contact_part_local_affine,True,1.0,36,36,36,1.0,0.3053569793701172,5,0.0,552.0,success,361,0.20155983860272014,,3761.0,earliest_reliable_tracked_reference_no_pre_gap,1.0,contact_part_local_affine,success,5,0.0,0.10835555555555555,,,,,,,success,keep,,6.322305957285562,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_11_frame_003762_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_11_frame_003762_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_11_frame_003762_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_11_frame_003762_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_11_frame_003762_right/vrb_style_affordance.png,6.0,0.0,"[352.88, 49.87, 377.37, 73.07]",/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_11_frame_003762_right/label_heatmap_merged.npy,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_11_frame_003762_right/label_heatmap_merged.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_11_frame_003762_right/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,True
E10,40,P01_109_40,move pans,move,pan,['pan'],3826,4048,3825.0,4047.0,0.0,3837.0,right,new_contact_episode,301,12,0,,,,,,,,,0,,,,,0,,,0,0,,False,,0,0,0,,,0,,,not_run,0,0.0,,,,,,not_run,0,,,,,,,,,not_run,discard,missing_hand_or_object_bbox,,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_40_P01_109_40/candidate_00_frame_003837_right,,,,,,,,,,,,,,False
