subaction_index,narration_id,narration,verb,noun,frame_0_based,hand,candidate_source,ref_idx,reference_gap,projection_source,projection_method,mask_source_contact,mask_source_reference,tracker_backend,cotracker_init_status,cotracker_init_error,contact_part_prior,contact_part_mask_area,contact_part_mask_area_ratio,reference_part_mask_area,reference_part_mask_area_ratio,part_gate_passed,part_inside_count,part_distance,part_gate_source,part_tracking_point_count,whole_boundary_fallback_point_count,articulated_object,final_quality_score,track_point_count,visible_point_count,affine_inlier_count,affine_inlier_ratio,affine_median_residual,projected_contact_inside_mask_count,projected_contact_to_mask_distance,object_track_confidence,local_flow_steps,local_flow_fb_error,local_flow_points,local_flow_inliers,local_flow_inlier_ratio,local_flow_weighted_residual,sample_score,contact_points,projected_contact_inside_count,reference_hand_overlap_ratio,heatmap_mode,sample_dir,reference_frame,label_heatmap_overlay,vrb_style_affordance,mask_projection_overlay
20,P01_109_20,close door,close,door,1861.0,right,new_contact_episode,1860.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,panel_edge_or_handle,513,1.0,580.0,1.0,True,5,0.0,contact_part_mask,26,0,True,1.0,36,36,36,1.0,0.19892296195030212,5,0.0,0.1867215608863288,,,,,,,6.300965644474823,103,5,0.1247111111111111,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_20_P01_109_20/candidate_08_frame_001861_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_20_P01_109_20/candidate_08_frame_001861_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_20_P01_109_20/candidate_08_frame_001861_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_20_P01_109_20/candidate_08_frame_001861_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_20_P01_109_20/candidate_08_frame_001861_right/mask_projection_overlay.png
20,P01_109_20,close door,close,door,1906.0,right,new_contact_episode,1905.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,panel_edge_or_handle,2797,0.19103886346561028,4767.0,0.28584277747796366,True,5,0.0,contact_part_mask,26,0,True,1.0,36,36,36,1.0,0.23944242298603058,5,0.0,0.22354532295489934,,,,,,,6.3396167273104185,52,5,0.09813333333333334,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_20_P01_109_20/candidate_11_frame_001906_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_20_P01_109_20/candidate_11_frame_001906_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_20_P01_109_20/candidate_11_frame_001906_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_20_P01_109_20/candidate_11_frame_001906_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_20_P01_109_20/candidate_11_frame_001906_right/mask_projection_overlay.png
23,P01_109_23,pick up spoon,pick-up,spoon,2215.0,right,new_contact_episode,2204.0,11.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,contact_local_boundary,1342,1.0,3900.0,0.8436080467229072,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.28497934341430664,5,0.0,0.2230009255272845,,,,,,,6.209421139281179,125,5,0.0,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_23_P01_109_23/candidate_02_frame_002215_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_23_P01_109_23/candidate_02_frame_002215_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_23_P01_109_23/candidate_02_frame_002215_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_23_P01_109_23/candidate_02_frame_002215_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_23_P01_109_23/candidate_02_frame_002215_right/mask_projection_overlay.png
27,P01_109_27,pour hand wash,pour,wash:hand,2468.0,right,new_contact_episode,2467.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,contact_local_boundary,1598,1.0,1764.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.28557395935058594,5,0.0,0.21782057923576176,,,,,,,6.319532781219482,19,5,0.0896,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_27_P01_109_27/candidate_00_frame_002468_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_27_P01_109_27/candidate_00_frame_002468_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_27_P01_109_27/candidate_00_frame_002468_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_27_P01_109_27/candidate_00_frame_002468_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_27_P01_109_27/candidate_00_frame_002468_right/mask_projection_overlay.png
27,P01_109_27,pour hand wash,pour,wash:hand,2477.0,right,new_contact_episode,2475.0,2.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,contact_local_boundary,1924,1.0,2583.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.3747677505016327,5,0.0,0.21782057923576176,,,,,,,6.340090300818284,27,5,0.09111111111111111,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_27_P01_109_27/candidate_04_frame_002477_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_27_P01_109_27/candidate_04_frame_002477_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_27_P01_109_27/candidate_04_frame_002477_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_27_P01_109_27/candidate_04_frame_002477_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_27_P01_109_27/candidate_04_frame_002477_right/mask_projection_overlay.png
27,P01_109_27,pour hand wash,pour,wash:hand,2484.0,right,new_contact_episode,2483.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,contact_local_boundary,2242,0.9614065180102916,2250.0,0.9648370497427101,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.20357578992843628,5,0.0,0.21782057923576176,,,,,,,6.321192726302146,69,5,0.09013333333333333,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_27_P01_109_27/candidate_06_frame_002484_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_27_P01_109_27/candidate_06_frame_002484_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_27_P01_109_27/candidate_06_frame_002484_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_27_P01_109_27/candidate_06_frame_002484_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_27_P01_109_27/candidate_06_frame_002484_right/mask_projection_overlay.png
28,P01_109_28,wash hands,wash,hand,2484.0,right,new_contact_episode,2483.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,contact_local_boundary,2242,0.9614065180102916,2250.0,0.9648370497427101,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.20357578992843628,5,0.0,0.21782057923576176,,,,,,,6.321192726302146,69,5,0.09013333333333333,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_28_P01_109_28/candidate_00_frame_002484_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_28_P01_109_28/candidate_00_frame_002484_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_28_P01_109_28/candidate_00_frame_002484_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_28_P01_109_28/candidate_00_frame_002484_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_28_P01_109_28/candidate_00_frame_002484_right/mask_projection_overlay.png
31,P01_109_31,turn off tap,turn-off,tap,2968.0,left,new_contact_episode,2967.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,tap_knob_or_spout_edge,22,1.0,4849.0,0.8592947013999646,True,5,0.0,contact_part_mask,22,0,False,1.0,36,36,36,1.0,0.11116401106119156,5,0.0,0.773420926196382,,,,,,,6.368265079668164,21,5,0.0816,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_31_P01_109_31/candidate_00_frame_002968_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_31_P01_109_31/candidate_00_frame_002968_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_31_P01_109_31/candidate_00_frame_002968_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_31_P01_109_31/candidate_00_frame_002968_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_31_P01_109_31/candidate_00_frame_002968_left/mask_projection_overlay.png
31,P01_109_31,turn off tap,turn-off,tap,2978.0,left,new_contact_episode,2977.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,tap_knob_or_spout_edge,3431,0.6320928518791452,3533.0,0.6653483992467043,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.43255674839019775,5,0.0,0.7543074510206053,,,,,,,6.368223297548293,19,5,0.0752,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_31_P01_109_31/candidate_03_frame_002978_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_31_P01_109_31/candidate_03_frame_002978_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_31_P01_109_31/candidate_03_frame_002978_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_31_P01_109_31/candidate_03_frame_002978_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_31_P01_109_31/candidate_03_frame_002978_left/mask_projection_overlay.png
31,P01_109_31,turn off tap,turn-off,tap,2980.0,left,new_contact_episode,2977.0,3.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,tap_knob_or_spout_edge,3420,0.6440677966101694,3617.0,0.6888211769186822,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.7701337337493896,5,0.0,0.7543074510206053,,,,,,,6.346095987987518,19,5,0.0752,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_31_P01_109_31/candidate_05_frame_002980_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_31_P01_109_31/candidate_05_frame_002980_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_31_P01_109_31/candidate_05_frame_002980_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_31_P01_109_31/candidate_05_frame_002980_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_31_P01_109_31/candidate_05_frame_002980_left/mask_projection_overlay.png
32,P01_109_32,shake hands,shake,hand,3009.0,left,new_contact_episode,3008.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,contact_local_boundary,22434,0.48046774608069903,19185.0,0.42107457969360435,True,5,0.0,contact_part_mask,26,0,False,0.9962857142857143,36,35,34,0.9714285714285714,0.7172117233276367,5,0.0,0.6057073726004573,,,,,,,5.709255076871599,142,5,0.4972,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_32_P01_109_32/candidate_00_frame_003009_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_32_P01_109_32/candidate_00_frame_003009_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_32_P01_109_32/candidate_00_frame_003009_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_32_P01_109_32/candidate_00_frame_003009_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_32_P01_109_32/candidate_00_frame_003009_left/mask_projection_overlay.png
32,P01_109_32,shake hands,shake,hand,3011.0,left,new_contact_episode,3008.0,3.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,contact_local_boundary,20464,0.49082579809560356,15704.0,0.3612606395215091,True,3,0.0,contact_part_mask,26,10,False,0.7804285714285715,36,35,23,0.6571428571428571,0.4797767400741577,3,0.0,0.6057073726004573,,,,,,,4.547930507321584,228,3,0.5736888888888889,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_32_P01_109_32/candidate_02_frame_003011_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_32_P01_109_32/candidate_02_frame_003011_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_32_P01_109_32/candidate_02_frame_003011_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_32_P01_109_32/candidate_02_frame_003011_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_32_P01_109_32/candidate_02_frame_003011_left/mask_projection_overlay.png
33,P01_109_33,pick up cloth,pick-up,cloth,3089.0,left,new_contact_episode,3086.0,3.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,contact_local_boundary,2635,0.8932203389830509,2765.0,0.9247491638795987,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.6736873388290405,5,0.0,0.18936687247033335,,,,,,,6.430289379835129,48,5,0.0,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_33_P01_109_33/candidate_01_frame_003089_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_33_P01_109_33/candidate_01_frame_003089_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_33_P01_109_33/candidate_01_frame_003089_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_33_P01_109_33/candidate_01_frame_003089_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_33_P01_109_33/candidate_01_frame_003089_left/mask_projection_overlay.png
33,P01_109_33,pick up cloth,pick-up,cloth,3122.0,left,new_contact_episode,3119.0,3.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,contact_local_boundary,1968,1.0,3306.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,35,35,1.0,0.5307922959327698,5,0.0,0.18936687247033335,,,,,,,6.372986643622016,89,5,0.0,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_33_P01_109_33/candidate_04_frame_003122_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_33_P01_109_33/candidate_04_frame_003122_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_33_P01_109_33/candidate_04_frame_003122_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_33_P01_109_33/candidate_04_frame_003122_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_33_P01_109_33/candidate_04_frame_003122_left/mask_projection_overlay.png
33,P01_109_33,pick up cloth,pick-up,cloth,3137.0,right,new_contact_episode,3134.0,3.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,contact_local_boundary,1534,1.0,3325.0,0.9546368073499857,True,5,0.0,contact_part_mask,26,0,False,0.9582142857142857,36,28,19,0.6785714285714286,0.7803527116775513,5,0.0,0.18936687247033335,,,,,,,6.169428402578245,93,5,0.0,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_33_P01_109_33/candidate_07_frame_003137_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_33_P01_109_33/candidate_07_frame_003137_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_33_P01_109_33/candidate_07_frame_003137_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_33_P01_109_33/candidate_07_frame_003137_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_33_P01_109_33/candidate_07_frame_003137_right/mask_projection_overlay.png
34,P01_109_34,dry hands,dry,hand,3122.0,left,new_contact_episode,3119.0,3.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,contact_local_boundary,1968,1.0,3306.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,35,35,1.0,0.5307922959327698,5,0.0,0.18936687247033335,,,,,,,6.372986643622016,89,5,0.0,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_34_P01_109_34/candidate_01_frame_003122_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_34_P01_109_34/candidate_01_frame_003122_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_34_P01_109_34/candidate_01_frame_003122_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_34_P01_109_34/candidate_01_frame_003122_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_34_P01_109_34/candidate_01_frame_003122_left/mask_projection_overlay.png
34,P01_109_34,dry hands,dry,hand,3146.0,left,new_contact_episode,3145.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,contact_local_boundary,640,1.0,836.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.16825318336486816,5,0.0,0.18936687247033335,,,,,,,6.29181907116572,34,5,0.13142222222222222,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_34_P01_109_34/candidate_06_frame_003146_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_34_P01_109_34/candidate_06_frame_003146_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_34_P01_109_34/candidate_06_frame_003146_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_34_P01_109_34/candidate_06_frame_003146_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_34_P01_109_34/candidate_06_frame_003146_left/mask_projection_overlay.png
34,P01_109_34,dry hands,dry,hand,3148.0,left,new_contact_episode,3146.0,2.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,contact_local_boundary,250,1.0,820.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,25,25,1.0,0.3742324113845825,5,0.0,0.18936687247033335,,,,,,,6.2763063609917955,46,5,0.13364444444444445,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_34_P01_109_34/candidate_08_frame_003148_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_34_P01_109_34/candidate_08_frame_003148_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_34_P01_109_34/candidate_08_frame_003148_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_34_P01_109_34/candidate_08_frame_003148_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_34_P01_109_34/candidate_08_frame_003148_left/mask_projection_overlay.png
37,P01_109_37,put down potatoes,put-down,potato,3550.0,left,new_contact_episode,3548.0,2.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,1209,1.0,1440.0,1.0,True,5,0.0,contact_part_mask,26,0,False,0.9958064516129033,36,31,30,0.967741935483871,1.241654872894287,5,0.0,0.6259262213403788,,,,,,,6.010706267791667,28,5,0.25924444444444444,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_37_P01_109_37/candidate_01_frame_003550_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_37_P01_109_37/candidate_01_frame_003550_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_37_P01_109_37/candidate_01_frame_003550_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_37_P01_109_37/candidate_01_frame_003550_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_37_P01_109_37/candidate_01_frame_003550_left/mask_projection_overlay.png
38,P01_109_38,move potatoes,move,potato,3654.0,left,new_contact_episode,3650.0,4.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,2144,0.9727767695099818,2466.0,0.970102281667978,True,5,0.0,contact_part_mask,26,0,False,0.9665714285714286,36,35,26,0.7428571428571429,1.2865338325500488,5,0.0,0.20155983860272014,,,,,,,5.945046842166355,49,5,0.20266666666666666,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_38_P01_109_38/candidate_00_frame_003654_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_38_P01_109_38/candidate_00_frame_003654_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_38_P01_109_38/candidate_00_frame_003654_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_38_P01_109_38/candidate_00_frame_003654_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_38_P01_109_38/candidate_00_frame_003654_left/mask_projection_overlay.png
38,P01_109_38,move potatoes,move,potato,3656.0,left,new_contact_episode,3651.0,5.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,2016,1.0,2340.0,1.0,True,5,0.0,contact_part_mask,26,0,False,0.9962857142857143,36,35,34,0.9714285714285714,1.5204764604568481,5,0.0,0.20155983860272014,,,,,,,6.106957134757723,116,5,0.2,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_38_P01_109_38/candidate_02_frame_003656_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_38_P01_109_38/candidate_02_frame_003656_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_38_P01_109_38/candidate_02_frame_003656_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_38_P01_109_38/candidate_02_frame_003656_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_38_P01_109_38/candidate_02_frame_003656_left/mask_projection_overlay.png
