experiment_id,experiment_name,subaction_index,narration_id,narration,verb,noun,all_nouns,frames_1_based,subaction_new_contact_count,candidates,cell2_pass,ref_found,homography_available,geometry_pass,heatmap_pass,final_samples,best_frame_0_based,best_ref_idx,best_score,best_sample_dir,best_episode_contact_start_frame_0_based,best_candidate_frame_offset_from_episode_start,main_failure,episode_decision,episode_final_label,episode_id,episode_reason
E13,E13_engineered_homography_projection,84,P01_109_84,pick up potato slice,pick-up,slice:potato,['slice:potato'],12634-12667,5,13,11,8,8,5,5,5,12635.0,12633.0,7.396287425149701,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_84_P01_109_84/episode_01_right/frame_012635_right,12634.0,1.0,no_reference_object_bbox,new_contact_episode,new_contact_episode,,smoothed_contact_run_start_within_subaction
E13,E13_engineered_homography_projection,85,P01_109_85,put down potato slice,put-down,slice:potato,['slice:potato'],12670-12692,2,4,3,0,0,0,0,0,,,,,,,no_pre_episode_reference_window,new_contact_episode,new_contact_episode,,smoothed_contact_run_start_within_subaction
E13,E13_engineered_homography_projection,86,P01_109_86,pick up potato slice,pick-up,slice:potato,['slice:potato'],12723-12753,3,5,4,0,0,0,0,0,,,,,,,no_pre_episode_reference_window,new_contact_episode,new_contact_episode,,smoothed_contact_run_start_within_subaction
E13,E13_engineered_homography_projection,87,P01_109_87,put down potato slice,put-down,slice:potato,['slice:potato'],12758-12786,2,6,1,0,0,0,0,0,,,,,,,missing_hand_or_object_bbox,new_contact_episode,new_contact_episode,,smoothed_contact_run_start_within_subaction
E13,E13_engineered_homography_projection,88,P01_109_88,pick up knife,pick-up,knife,['knife'],12876-12926,1,3,2,0,0,0,0,0,,,,,,,no_pre_episode_reference_window,new_contact_episode,new_contact_episode,,smoothed_contact_run_start_within_subaction
E13,E13_engineered_homography_projection,89,P01_109_89,cut potato slice,cut,slice:potato,['slice:potato'],12915-13036,1,3,1,0,0,0,0,0,,,,,,,contact_points_lt5_after_object_boundary_filter,new_contact_episode,new_contact_episode,,smoothed_contact_run_start_within_subaction
E13,E13_engineered_homography_projection,90,P01_109_90,put down knife,put-down,knife,['knife'],13025-13055,1,3,0,0,0,0,0,0,,,,,,,missing_hand_or_object_bbox,new_contact_episode,new_contact_episode,,smoothed_contact_run_start_within_subaction
E13,E13_engineered_homography_projection,91,P01_109_91,put down potato slice,put-down,slice:potato,['slice:potato'],13065-13090,2,3,2,0,0,0,0,0,,,,,,,no_pre_episode_reference_window,new_contact_episode,new_contact_episode,,smoothed_contact_run_start_within_subaction
E13,E13_engineered_homography_projection,92,P01_109_92,pick up potato,pick-up,potato,['potato'],13096-13121,3,8,5,0,0,0,0,0,,,,,,,no_pre_episode_reference_window,new_contact_episode,new_contact_episode,,smoothed_contact_run_start_within_subaction
E13,E13_engineered_homography_projection,93,P01_109_93,pick up peeler,pick-up,peeler,['peeler'],13126-13155,1,3,2,0,0,0,0,0,,,,,,,no_pre_episode_reference_window,new_contact_episode,new_contact_episode,,smoothed_contact_run_start_within_subaction
E13,E13_engineered_homography_projection,94,P01_109_94,peel potato,peel,potato,['potato'],13152-15461,0,1,0,0,0,0,0,0,,,,,,,continuation_contact_run,continuation_contact_run,continuation_contact_run,,contact_present_but_run_started_before_subaction
E13,E13_engineered_homography_projection,95,P01_109_95,put down potato,put-down,potato,['potato'],15463-15503,1,3,3,0,0,0,0,0,,,,,,,no_pre_episode_reference_window,new_contact_episode,new_contact_episode,,smoothed_contact_run_start_within_subaction
E13,E13_engineered_homography_projection,96,P01_109_96,pick up peeler blade,pick-up,blade:peeler,['blade:peeler'],15508-15575,2,6,0,0,0,0,0,0,,,,,,,contact_points_lt5_after_object_boundary_filter,new_contact_episode,new_contact_episode,,smoothed_contact_run_start_within_subaction
E13,E13_engineered_homography_projection,97,P01_109_97,fix peeler blade,fix,blade:peeler,['blade:peeler'],15574-15772,1,3,2,0,0,0,0,0,,,,,,,no_pre_episode_reference_window,new_contact_episode,new_contact_episode,,smoothed_contact_run_start_within_subaction
E13,E13_engineered_homography_projection,98,P01_109_98,pick up potato,pick-up,potato,['potato'],15772-15799,0,1,0,0,0,0,0,0,,,,,,,continuation_contact_run,continuation_contact_run,continuation_contact_run,,contact_present_but_run_started_before_subaction
E13,E13_engineered_homography_projection,99,P01_109_99,peel potato,peel,potato,['potato'],15883-16103,0,1,0,0,0,0,0,0,,,,,,,continuation_contact_run,continuation_contact_run,continuation_contact_run,,contact_present_but_run_started_before_subaction
