experiment_id,subaction_index,narration_id,narration,verb,noun,all_nouns,start_frame,stop_frame,clipped_start_frame_0_based,clipped_stop_frame_0_based,candidate_index,frame_0_based,hand,candidate_source,raw_candidate_count,tried_candidate_count,contact_points,active_object_bbox,active_object_selection_score,mask_source_contact,mask_source_reference,tracker_backend,projection_method,articulated_object,final_quality_score,track_point_count,visible_point_count,affine_inlier_count,affine_inlier_ratio,affine_median_residual,projected_contact_inside_mask_count,projected_contact_to_mask_distance,reference_mask_area,object_track_status,object_track_length,object_track_confidence,track_break_reason,ref_idx,ref_selection_reason,reference_gap,projection_source,projection_status,projected_contact_inside_count,projected_contact_to_object_distance,reference_hand_overlap_ratio,local_flow_steps,local_flow_fb_error,local_flow_points,local_flow_inliers,local_flow_inlier_ratio,local_flow_weighted_residual,trajectory_status,status,fail_reason,sample_score,sample_dir,best_sample_dir,reference_frame,label_heatmap_overlay,vrb_style_affordance,trajectory_points,missing_trajectory_count,tracked_reference_object_bbox,label_heatmap_npy,label_heatmap_png,mask_projection_overlay,heatmap_shape,heatmap_mode,arrow_generated,is_final_tuple
E8,53,P01_109_53,pick up peeler,pick-up,peeler,['peeler'],4938,4981,4937.0,4980.0,9.0,4972.0,left,new_contact_episode,47,12,0,"[228.0, 157.0, 259.0, 193.0]",1.184394539883139,,,,,False,,0,0,0,,,0,,,not_run,0,0.0,,,,,,not_run,0,,,,,,,,,not_run,discard,contact_points_lt5_after_object_boundary_filter,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_53_P01_109_53/candidate_09_frame_004972_left,,,,,,,,,,,,,,False
E8,53,P01_109_53,pick up peeler,pick-up,peeler,['peeler'],4938,4981,4937.0,4980.0,10.0,4975.0,left,new_contact_episode,47,12,0,"[245.0, 156.0, 277.0, 193.0]",1.1770273362350943,,,,,False,,0,0,0,,,0,,,not_run,0,0.0,,,,,,not_run,0,,,,,,,,,not_run,discard,contact_points_lt5_after_object_boundary_filter,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_53_P01_109_53/candidate_10_frame_004975_left,,,,,,,,,,,,,,False
E8,53,P01_109_53,pick up peeler,pick-up,peeler,['peeler'],4938,4981,4937.0,4980.0,11.0,4976.0,left,new_contact_episode,47,12,0,"[252.0, 156.0, 282.0, 194.0]",1.1584630756784025,,,,,False,,0,0,0,,,0,,,not_run,0,0.0,,,,,,not_run,0,,,,,,,,,not_run,discard,contact_points_lt5_after_object_boundary_filter,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_53_P01_109_53/candidate_11_frame_004976_left,,,,,,,,,,,,,,False
E8,54,P01_109_54,close drawer,close,drawer,['drawer'],4977,5004,4976.0,5003.0,0.0,4978.0,left,new_contact_episode,31,2,0,"[263.0, 154.0, 292.0, 191.0]",1.116321227471918,,,,,True,,0,0,0,,,0,,,not_run,0,0.0,,,,,,not_run,0,,,,,,,,,not_run,discard,contact_points_lt5_after_object_boundary_filter,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_54_P01_109_54/candidate_00_frame_004978_left,,,,,,,,,,,,,,False
E8,54,P01_109_54,close drawer,close,drawer,['drawer'],4977,5004,4976.0,5003.0,1.0,4981.0,left,new_contact_episode,31,2,0,"[280.0, 155.0, 305.0, 189.0]",1.0652036839723549,,,,,True,,0,0,0,,,0,,,not_run,0,0.0,,,,,,not_run,0,,,,,,,,,not_run,discard,contact_points_lt5_after_object_boundary_filter,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_54_P01_109_54/candidate_01_frame_004981_left,,,,,,,,,,,,,,False
E8,55,P01_109_55,move cutting board,move,board:cutting,['board:cutting'],5014,5049,5013.0,5048.0,0.0,5019.0,left,new_contact_episode,54,9,133,"[151.0, 110.0, 294.0, 224.0]",3.0159041837460436,grabcut_fallback,bbox_fallback,fallback_lk,cotracker_weighted_affine,False,0.9944444444444445,36,36,35,0.9722222222222222,0.9114135503768921,5,0.0,16498.0,success,361,0.2566024181831758,,5018.0,earliest_reliable_tracked_reference_no_pre_gap,1.0,cotracker_weighted_affine,success,5,0.0,0.10444444444444445,,,,,,,success,keep,,5.839157593488693,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_00_frame_005019_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_00_frame_005019_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_00_frame_005019_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_00_frame_005019_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_00_frame_005019_left/vrb_style_affordance.png,6.0,0.0,"[151.34, 109.74, 297.03, 223.44]",/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_00_frame_005019_left/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_00_frame_005019_left/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_00_frame_005019_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,True
E8,55,P01_109_55,move cutting board,move,board:cutting,['board:cutting'],5014,5049,5013.0,5048.0,1.0,5020.0,left,new_contact_episode,54,9,129,"[151.0, 107.0, 292.0, 223.0]",3.0064438326647536,grabcut_fallback,bbox_fallback,fallback_lk,cotracker_weighted_affine,False,0.9942857142857143,36,35,34,0.9714285714285714,0.8505868911743164,5,0.0,16588.0,success,361,0.2605100692214983,,5019.0,earliest_reliable_tracked_reference_no_pre_gap,1.0,cotracker_weighted_affine,success,5,0.0,0.10835555555555555,,,,,,,success,keep,,5.834520488502865,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_01_frame_005020_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_01_frame_005020_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_01_frame_005020_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_01_frame_005020_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_01_frame_005020_left/vrb_style_affordance.png,6.0,0.0,"[150.7, 108.12, 294.45, 224.48]",/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_01_frame_005020_left/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_01_frame_005020_left/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_01_frame_005020_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,False
E8,55,P01_109_55,move cutting board,move,board:cutting,['board:cutting'],5014,5049,5013.0,5048.0,2.0,5021.0,left,new_contact_episode,54,9,132,"[147.0, 104.0, 288.0, 224.0]",3.008286213244299,grabcut_fallback,bbox_fallback,fallback_lk,cotracker_weighted_affine,False,0.9888888888888889,36,36,34,0.9444444444444444,0.9645941257476807,5,0.0,17017.0,success,361,0.2605631758614574,,5020.0,earliest_reliable_tracked_reference_no_pre_gap,1.0,cotracker_weighted_affine,success,5,0.0,0.108,,,,,,,success,keep,,5.811395509560902,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_02_frame_005021_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_02_frame_005021_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_02_frame_005021_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_02_frame_005021_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_02_frame_005021_left/vrb_style_affordance.png,6.0,0.0,"[149.43, 105.17, 291.85, 224.12]",/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_02_frame_005021_left/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_02_frame_005021_left/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_02_frame_005021_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,True
E8,55,P01_109_55,move cutting board,move,board:cutting,['board:cutting'],5014,5049,5013.0,5048.0,3.0,5036.0,left,new_contact_episode,54,9,134,"[109.0, 86.0, 258.0, 211.0]",3.142033669250113,grabcut_fallback,bbox_fallback,fallback_lk,cotracker_weighted_affine,False,0.9419354838709678,36,31,22,0.7096774193548387,0.4494869112968445,5,0.0,18705.0,success,361,0.2605631758614574,,5035.0,earliest_reliable_tracked_reference_no_pre_gap,1.0,cotracker_weighted_affine,success,5,0.0,0.3154666666666667,,,,,,,success,keep,,5.339573457177223,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_03_frame_005036_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_03_frame_005036_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_03_frame_005036_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_03_frame_005036_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_03_frame_005036_left/vrb_style_affordance.png,6.0,0.0,"[110.2, 86.36, 254.76, 215.4]",/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_03_frame_005036_left/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_03_frame_005036_left/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_03_frame_005036_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,False
E8,55,P01_109_55,move cutting board,move,board:cutting,['board:cutting'],5014,5049,5013.0,5048.0,4.0,5037.0,left,new_contact_episode,54,9,107,"[110.0, 86.0, 252.0, 209.0]",3.1197066467480528,grabcut_fallback,bbox_fallback,fallback_lk,cotracker_weighted_affine,False,0.9823529411764707,36,34,31,0.9117647058823529,0.7583646774291992,5,0.0,18228.0,success,361,0.2605631758614574,,5036.0,earliest_reliable_tracked_reference_no_pre_gap,1.0,cotracker_weighted_affine,success,5,0.0,0.2823111111111111,,,,,,,success,keep,,5.531605922422222,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_04_frame_005037_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_04_frame_005037_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_04_frame_005037_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_04_frame_005037_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_04_frame_005037_left/vrb_style_affordance.png,6.0,0.0,"[108.93, 85.72, 255.81, 210.47]",/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_04_frame_005037_left/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_04_frame_005037_left/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_04_frame_005037_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,False
E8,55,P01_109_55,move cutting board,move,board:cutting,['board:cutting'],5014,5049,5013.0,5048.0,5.0,5038.0,left,new_contact_episode,54,9,88,"[109.0, 87.0, 250.0, 216.0]",3.19522801081131,grabcut_fallback,bbox_fallback,fallback_lk,cotracker_weighted_affine,False,0.9625,36,16,13,0.8125,0.6422647833824158,5,0.0,18850.0,success,361,0.2605631758614574,,5034.0,earliest_reliable_tracked_reference_no_pre_gap,4.0,cotracker_weighted_affine,success,5,0.0,0.30417777777777777,,,,,,,success,keep,,5.37834038983186,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_05_frame_005038_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_05_frame_005038_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_05_frame_005038_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_05_frame_005038_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_05_frame_005038_left/vrb_style_affordance.png,6.0,0.0,"[109.33, 85.09, 253.59, 214.93]",/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_05_frame_005038_left/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_05_frame_005038_left/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_05_frame_005038_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,False
E8,55,P01_109_55,move cutting board,move,board:cutting,['board:cutting'],5014,5049,5013.0,5048.0,6.0,5043.0,left,new_contact_episode,54,9,106,"[109.0, 89.0, 250.0, 220.0]",3.187959732407911,grabcut_fallback,bbox_fallback,fallback_lk,cotracker_weighted_affine,False,0.9878787878787879,36,33,31,0.9393939393939394,0.3426283895969391,5,0.0,18330.0,success,361,0.2605631758614574,,5042.0,earliest_reliable_tracked_reference_no_pre_gap,1.0,cotracker_weighted_affine,success,5,0.0,0.192,,,,,,,success,keep,,5.700266602857546,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_06_frame_005043_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_06_frame_005043_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_06_frame_005043_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_06_frame_005043_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_06_frame_005043_left/vrb_style_affordance.png,6.0,0.0,"[108.35, 88.67, 249.48, 219.16]",/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_06_frame_005043_left/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_06_frame_005043_left/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_06_frame_005043_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,False
E8,55,P01_109_55,move cutting board,move,board:cutting,['board:cutting'],5014,5049,5013.0,5048.0,7.0,5044.0,left,new_contact_episode,54,9,124,"[110.0, 91.0, 250.0, 220.0]",3.1955660229317955,grabcut_fallback,bbox_fallback,fallback_lk,cotracker_weighted_affine,False,0.993939393939394,36,33,32,0.9696969696969697,0.42677146196365356,5,0.0,18471.0,success,361,0.2605631758614574,,5043.0,earliest_reliable_tracked_reference_no_pre_gap,1.0,cotracker_weighted_affine,success,5,0.0,0.18093333333333333,,,,,,,success,keep,,5.737069583413818,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_07_frame_005044_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_07_frame_005044_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_07_frame_005044_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_07_frame_005044_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_07_frame_005044_left/vrb_style_affordance.png,6.0,0.0,"[109.33, 89.37, 250.09, 219.79]",/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_07_frame_005044_left/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_07_frame_005044_left/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_07_frame_005044_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,False
E8,55,P01_109_55,move cutting board,move,board:cutting,['board:cutting'],5014,5049,5013.0,5048.0,8.0,5045.0,left,new_contact_episode,54,9,89,"[106.0, 91.0, 250.0, 222.0]",3.1624738301739517,grabcut_fallback,bbox_fallback,fallback_lk,cotracker_weighted_affine,False,1.0,36,34,34,1.0,0.3063567280769348,5,0.0,18189.0,success,361,0.2605631758614574,,5044.0,earliest_reliable_tracked_reference_no_pre_gap,1.0,cotracker_weighted_affine,success,5,0.0,0.18355555555555556,,,,,,,success,keep,,5.759475964824357,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_08_frame_005045_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_08_frame_005045_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_08_frame_005045_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_08_frame_005045_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_08_frame_005045_left/vrb_style_affordance.png,6.0,0.0,"[108.61, 90.7, 250.0, 220.41]",/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_08_frame_005045_left/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_08_frame_005045_left/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_08_frame_005045_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,True
E8,56,P01_109_56,pick up potato,pick-up,potato,['potato'],5053,5122,5052.0,5121.0,0.0,5062.0,left,new_contact_episode,112,12,108,"[104.0, 110.0, 247.0, 241.0]",3.192492776941014,grabcut_fallback,bbox_fallback,fallback_lk,cotracker_weighted_affine,False,0.9944444444444445,36,36,35,0.9722222222222222,0.40459662675857544,5,0.0,18480.0,success,361,0.2605631758614574,,5061.0,earliest_reliable_tracked_reference_no_pre_gap,1.0,cotracker_weighted_affine,success,5,0.0,0.13017777777777778,,,,,,,success,keep,,5.815762101197241,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_56_P01_109_56/candidate_00_frame_005062_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_56_P01_109_56/candidate_00_frame_005062_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_56_P01_109_56/candidate_00_frame_005062_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_56_P01_109_56/candidate_00_frame_005062_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_56_P01_109_56/candidate_00_frame_005062_left/vrb_style_affordance.png,6.0,0.0,"[106.32, 108.96, 245.81, 241.06]",/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_56_P01_109_56/candidate_00_frame_005062_left/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_56_P01_109_56/candidate_00_frame_005062_left/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_56_P01_109_56/candidate_00_frame_005062_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,True
E8,56,P01_109_56,pick up potato,pick-up,potato,['potato'],5053,5122,5052.0,5121.0,1.0,5063.0,left,new_contact_episode,112,12,97,"[101.0, 111.0, 245.0, 236.0]",3.1666123824551273,grabcut_fallback,bbox_fallback,fallback_lk,cotracker_weighted_affine,False,0.9823529411764707,36,34,31,0.9117647058823529,0.6906461119651794,5,0.0,18447.0,success,361,0.2605631758614574,,5062.0,earliest_reliable_tracked_reference_no_pre_gap,1.0,cotracker_weighted_affine,success,5,0.0,0.13013333333333332,,,,,,,success,keep,,5.761904146052809,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_56_P01_109_56/candidate_01_frame_005063_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_56_P01_109_56/candidate_01_frame_005063_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_56_P01_109_56/candidate_01_frame_005063_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_56_P01_109_56/candidate_01_frame_005063_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_56_P01_109_56/candidate_01_frame_005063_left/vrb_style_affordance.png,6.0,0.0,"[102.98, 110.05, 246.37, 239.05]",/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_56_P01_109_56/candidate_01_frame_005063_left/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_56_P01_109_56/candidate_01_frame_005063_left/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_56_P01_109_56/candidate_01_frame_005063_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,False
