experiment_id,experiment_name,contact_strategy,reference_strategy,subaction_index,narration_id,video_id,narration,verb,noun,all_nouns,start_frame_1_based,stop_frame_1_based,clipped_start_frame_0_based,clipped_stop_frame_0_based,candidate_index,frame_0_based,frame_1_based,hand,status,passed_stage,failed_stage,fail_reason,contact_points,ref_idx,ref_frame_1_based,ref_gap,reference_anchor_gap,trajectory_points,missing_trajectory_count,heatmap_mode,sample_score,sample_dir,reference_mode,reference_reason,reference_attempted_refs,reference_reject_reasons,active_hand_visible_at_ref,active_hand_score_at_ref,active_hand_state_at_ref,active_hand_contact_binary_at_ref,any_contact_binary_at_ref,reference_hand_object_iou,reference_hand_object_center_distance,projected_contact_centroid_ref,projected_contact_centroid_in_bounds,strict_ref_idx_shadow,strict_reference_anchor_gap_shadow,reference_anchor_gap_delta_vs_strict,strict_reference_available,fallback_reference_used,fallback_reference_attempted,fallback_reference_in_pre_contact_gap,fallback_ref_before_episode_start,fallback_rescued_from_no_strict_humanless,no_pre_episode_reference_window_not_rescued,rescued_from_no_strict_humanless,crop_bbox_150,crop_hand_overlap_ratio,object_hand_overlap_ratio,fallback_attempted_refs,fallback_reject_reasons,fallback_precheck_homography_min_inlier_ratio,fallback_precheck_homography_min_inliers,fallback_precheck_homography_min_good_matches,pre_contact_window_nonempty,episode_contact_start_frame_0_based,episode_contact_start_frame_1_based,episode_contact_end_frame_0_based,candidate_frame_offset_from_episode_start,reference_anchor_frame_0_based,pre_contact_gap_start_frame_0_based,pre_contact_gap_end_frame_0_based,gap_length_before_episode_start,raw_semantic_window_start_0_based,raw_semantic_window_end_0_based,effective_reference_window_start_0_based,effective_reference_window_end_0_based,max_ref_backtrack,window_truncated_by_max_backtrack,reference_search_window_start_0_based,reference_search_window_end_0_based,ref_before_episode_start,is_candidate_at_episode_start,is_candidate_near_episode_start,episode_contact_run_length,subaction_new_contact_count,candidate_is_episode_representative,episode_id_within_subaction,episode_start_hand,episode_start_reason,reference_object_consistency_pass,reference_object_consistency_reason,reference_object_bbox,reference_object_bbox_score,reference_object_iou,reference_object_center_distance,projected_object_bbox,projected_object_area,projected_contact_to_reference_object_distance,projected_contact_means_inside_reference_object_count,reference_object_candidate_count,is_articulated_object_candidate,articulated_object_policy,episode_decision,episode_final_label,episode_id,episode_reason,episode_object_key,episode_noun_tokens,episode_prev_subaction_index,episode_prev_narration_id,episode_prev_last_contact_frame,episode_gap_start_frame,episode_gap_stop_frame,episode_no_contact_streak,episode_no_hand_streak,episode_raw_candidate_count,episode_filtered_candidate_count,min_ref_frame_idx,reference_frame,label_heatmap_npy,label_heatmap_png,label_heatmap_overlay,vrb_style_affordance,heatmap_shape,arrow_generated,problem3_full_overlay,problem3_crop,homography_pairs,homography_min_inlier_ratio,homography_min_inliers,homography_min_good_matches,homography_fail_reasons
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,25,P01_109_25,P01_109,put spoon into drawer,put-into,spoon,"['spoon', 'drawer']",2336,2378,2335,2377,0.0,2341.0,2342.0,right,keep,Cell4_label_heatmap,,,183,2338.0,2339.0,3.0,3.0,4,2.0,covariance,6.579685534591195,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_25_P01_109_25/episode_01_right/frame_002341_right,closest_clean_pre_contact_humanless,closest_clean_pre_contact_frame,3,{'crop_hand_overlap_above_threshold': 2},False,,,0.0,1.0,,,"(319.20330810546875, 223.11709594726562)",True,,,,False,False,True,False,False,False,False,False,"(244, 106, 394, 256)",0.0,,0,{},0.9748427672955975,310.0,318.0,True,2341.0,2342.0,2341.0,0.0,2341.0,2308.0,2340.0,33.0,2308.0,2340.0,2308.0,2340.0,360.0,False,2308.0,2340.0,True,True,True,1.0,1,True,1.0,right,smoothed_contact_0_to_1,,,,,,,,,,,,True,record_only,new_contact_episode,new_contact_episode,P01_109_sub025_ep01_right,smoothed_contact_run_start_within_subaction,spoon,"['spoon', 'drawer']",,,,,,,,29,1,2308.0,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_25_P01_109_25/episode_01_right/frame_002341_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_25_P01_109_25/episode_01_right/frame_002341_right/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_25_P01_109_25/episode_01_right/frame_002341_right/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_25_P01_109_25/episode_01_right/frame_002341_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_25_P01_109_25/episode_01_right/frame_002341_right/vrb_style_affordance.png,"(256, 456)",True,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_25_P01_109_25/episode_01_right/frame_002341_right/diagnostics/problem3_ref_full_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_25_P01_109_25/episode_01_right/frame_002341_right/diagnostics/problem3_ref_crop.png,18.0,0.9748427672955975,301.0,303.0,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,26,P01_109_26,P01_109,close drawer,close,drawer,['drawer'],2377,2410,2376,2409,,,,,discard,no_candidate,subaction_contact,no_smoothed_contact_in_subaction,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,True,record_only,no_contact_candidate,no_contact_candidate,,no_smoothed_contact_in_subaction,drawer,['drawer'],,,,,,,,0,0,,,,,,,,,,,,,,,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,27,P01_109_27,P01_109,pour hand wash,pour,wash:hand,['wash:hand'],2466,2505,2465,2504,0.0,2468.0,2469.0,right,keep,Cell4_label_heatmap,,,19,2448.0,2449.0,20.0,20.0,6,0.0,covariance,5.142059620596206,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_27_P01_109_27/episode_01_right/frame_002468_right,closest_clean_pre_contact_active_hand_visible,closest_clean_pre_contact_frame,20,{'crop_hand_overlap_above_threshold': 19},True,0.9996422529220581,NO_CONTACT,0.0,0.0,0.0,137.97259521484375,"(324.4477844238281, 35.04481887817383)",True,,,-14.0,False,False,True,False,False,False,False,False,"(249, 0, 399, 150)",0.038,,0,{},0.981029810298103,653.0,664.0,True,2468.0,2469.0,2470.0,0.0,2468.0,2429.0,2467.0,39.0,2429.0,2467.0,2429.0,2467.0,360.0,False,2429.0,2467.0,True,True,True,3.0,1,True,1.0,right,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub027_ep01_right,smoothed_contact_run_start_within_subaction,wash:hand,['wash:hand'],,,,,,,,10,1,2429.0,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_27_P01_109_27/episode_01_right/frame_002468_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_27_P01_109_27/episode_01_right/frame_002468_right/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_27_P01_109_27/episode_01_right/frame_002468_right/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_27_P01_109_27/episode_01_right/frame_002468_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_27_P01_109_27/episode_01_right/frame_002468_right/vrb_style_affordance.png,"(256, 456)",True,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_27_P01_109_27/episode_01_right/frame_002468_right/diagnostics/problem3_ref_full_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_27_P01_109_27/episode_01_right/frame_002468_right/diagnostics/problem3_ref_crop.png,135.0,0.981029810298103,653.0,664.0,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,28,P01_109_28,P01_109,wash hands,wash,hand,['hand'],2478,2540,2477,2539,0.0,2484.0,2485.0,right,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_clean_pre_contact_reference,69,,,,,0,0.0,,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_28_P01_109_28/episode_01_right/frame_002484_right,no_clean_pre_contact_reference,clean_reference_search_failed,4,{'crop_hand_overlap_above_threshold': 4},False,,,,,,,,False,,,,False,False,True,False,False,False,False,False,,,,0,{},0.983941605839416,674.0,685.0,True,2484.0,2485.0,2486.0,0.0,2484.0,2480.0,2483.0,4.0,2480.0,2483.0,2480.0,2483.0,360.0,False,2480.0,2483.0,,True,True,3.0,1,True,1.0,right,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub028_ep01_right,smoothed_contact_run_start_within_subaction,hand,['hand'],,,,,,,,8,1,2480.0,,,,,,,,,,0.0,,,,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,29,P01_109_29,P01_109,turn on tap,turn-on,tap,['tap'],2545,2575,2544,2574,0.0,2550.0,2551.0,right,keep,Cell4_label_heatmap,,,23,2508.0,2509.0,42.0,42.0,6,0.0,covariance,4.998568738229755,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_29_P01_109_29/episode_01_right/frame_002550_right,closest_clean_pre_contact_humanless,closest_clean_pre_contact_frame,42,"{'crop_hand_overlap_above_threshold': 32, 'hand_object_iou_above_threshold': 9}",False,,,0.0,0.0,,,"(173.86264038085938, 141.97525024414062)",True,,,,False,False,True,False,False,False,False,False,"(99, 67, 249, 217)",0.04622222222222222,,0,{},0.9792843691148776,451.0,454.0,True,2550.0,2551.0,2562.0,0.0,2550.0,2487.0,2549.0,63.0,2487.0,2549.0,2487.0,2549.0,360.0,False,2487.0,2549.0,True,True,True,13.0,1,True,1.0,right,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub029_ep01_right,smoothed_contact_run_start_within_subaction,tap,['tap'],,,,,,,,38,1,2487.0,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_29_P01_109_29/episode_01_right/frame_002550_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_29_P01_109_29/episode_01_right/frame_002550_right/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_29_P01_109_29/episode_01_right/frame_002550_right/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_29_P01_109_29/episode_01_right/frame_002550_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_29_P01_109_29/episode_01_right/frame_002550_right/vrb_style_affordance.png,"(256, 456)",True,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_29_P01_109_29/episode_01_right/frame_002550_right/diagnostics/problem3_ref_full_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_29_P01_109_29/episode_01_right/frame_002550_right/diagnostics/problem3_ref_crop.png,267.0,0.9792843691148776,450.0,454.0,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,30,P01_109_30,P01_109,rinse hands,rinse,hand,['hand'],2579,2963,2578,2962,0.0,2708.0,2709.0,left,keep,Cell4_label_heatmap,,,26,2603.0,2604.0,105.0,105.0,6,0.0,covariance,4.43551724137931,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_30_P01_109_30/episode_01_left/frame_002708_left,closest_clean_pre_contact_humanless,closest_clean_pre_contact_frame,105,{'crop_hand_overlap_above_threshold': 104},False,,,0.0,0.0,,,"(207.0257110595703, 124.2642822265625)",True,,,,False,False,True,False,False,False,False,False,"(132, 49, 282, 199)",0.04933333333333333,,0,{},0.9856115107913669,509.0,511.0,True,2708.0,2709.0,2710.0,0.0,2708.0,2563.0,2707.0,145.0,2563.0,2707.0,2563.0,2707.0,360.0,False,2563.0,2707.0,True,True,True,3.0,1,True,1.0,left,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub030_ep01_left,smoothed_contact_run_start_within_subaction,hand,['hand'],,,,,,,,164,1,2563.0,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_30_P01_109_30/episode_01_left/frame_002708_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_30_P01_109_30/episode_01_left/frame_002708_left/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_30_P01_109_30/episode_01_left/frame_002708_left/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_30_P01_109_30/episode_01_left/frame_002708_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_30_P01_109_30/episode_01_left/frame_002708_left/vrb_style_affordance.png,"(256, 456)",True,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_30_P01_109_30/episode_01_left/frame_002708_left/diagnostics/problem3_ref_full_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_30_P01_109_30/episode_01_left/frame_002708_left/diagnostics/problem3_ref_crop.png,645.0,0.9827586206896551,509.0,511.0,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,31,P01_109_31,P01_109,turn off tap,turn-off,tap,['tap'],2967,2989,2966,2988,0.0,2968.0,2969.0,left,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_clean_pre_contact_reference,21,,,,,0,0.0,,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_31_P01_109_31/episode_01_left/frame_002968_left,no_clean_pre_contact_reference,clean_reference_search_failed,40,{'crop_hand_overlap_above_threshold': 40},False,,,,,,,,False,,,,False,False,True,False,False,False,False,False,,,,0,{},0.9968847352024922,640.0,642.0,True,2968.0,2969.0,2970.0,0.0,2968.0,2928.0,2967.0,40.0,2928.0,2967.0,2928.0,2967.0,360.0,False,2928.0,2967.0,,True,True,3.0,1,True,1.0,left,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub031_ep01_left,smoothed_contact_run_start_within_subaction,tap,['tap'],,,,,,,,10,1,2928.0,,,,,,,,,,0.0,,,,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,32,P01_109_32,P01_109,shake hands,shake,hand,['hand'],3001,3072,3000,3071,0.0,3009.0,3010.0,left,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_clean_pre_contact_reference,142,,,,,0,0.0,,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_32_P01_109_32/episode_01_left/frame_003009_left,no_clean_pre_contact_reference,clean_reference_search_failed,24,{'crop_hand_overlap_above_threshold': 24},False,,,,,,,,False,,,,False,False,True,False,False,False,False,False,,,,0,{},0.9483568075117371,202.0,213.0,True,3009.0,3010.0,3018.0,0.0,3009.0,2985.0,3008.0,24.0,2985.0,3008.0,2985.0,3008.0,360.0,False,2985.0,3008.0,,True,True,10.0,1,True,1.0,left,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub032_ep01_left,smoothed_contact_run_start_within_subaction,hand,['hand'],,,,,,,,24,1,2985.0,,,,,,,,,,0.0,,,,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,33,P01_109_33,P01_109,pick up cloth,pick-up,cloth,['cloth'],3084,3140,3083,3139,0.0,3088.0,3089.0,left,keep,Cell4_label_heatmap,,,54,3086.0,3087.0,2.0,2.0,6,0.0,covariance,5.935324675324676,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_33_P01_109_33/episode_01_left/frame_003088_left,closest_clean_pre_contact_humanless,closest_clean_pre_contact_frame,2,{'crop_hand_overlap_above_threshold': 1},False,,,0.0,0.0,,,"(162.4222412109375, 211.04855346679688)",True,,,,False,False,True,False,False,False,False,False,"(87, 106, 237, 256)",0.0,,0,{},0.9376623376623376,722.0,770.0,True,3088.0,3089.0,3106.0,0.0,3088.0,3052.0,3087.0,36.0,3052.0,3087.0,3052.0,3087.0,360.0,False,3052.0,3087.0,True,True,True,19.0,1,True,1.0,left,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub033_ep01_left,smoothed_contact_run_start_within_subaction,cloth,['cloth'],,,,,,,,26,1,3052.0,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_33_P01_109_33/episode_01_left/frame_003088_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_33_P01_109_33/episode_01_left/frame_003088_left/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_33_P01_109_33/episode_01_left/frame_003088_left/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_33_P01_109_33/episode_01_left/frame_003088_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_33_P01_109_33/episode_01_left/frame_003088_left/vrb_style_affordance.png,"(256, 456)",True,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_33_P01_109_33/episode_01_left/frame_003088_left/diagnostics/problem3_ref_full_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_33_P01_109_33/episode_01_left/frame_003088_left/diagnostics/problem3_ref_crop.png,27.0,0.9376623376623376,722.0,770.0,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,34,P01_109_34,P01_109,dry hands,dry,hand,['hand'],3094,3349,3093,3348,0.0,3121.0,3122.0,left,discard,candidate,Cell2_contact_gmm,missing_hand_or_object_bbox,0,,,,,0,,,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_34_P01_109_34/episode_01_left/frame_003121_left,,,0,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,,,,0,,,,,True,3121.0,3122.0,3123.0,0.0,3121.0,3107.0,3120.0,14.0,3107.0,3120.0,3107.0,3120.0,360.0,False,3107.0,3120.0,,True,True,3.0,1,True,1.0,left,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub034_ep01_left,smoothed_contact_run_start_within_subaction,hand,['hand'],,,,,,,,112,1,3107.0,,,,,,,,,,,,,,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,35,P01_109_35,P01_109,put down cloth,put-down,cloth,['cloth'],3349,3372,3348,3371,0.0,3356.0,3357.0,left,keep,Cell4_label_heatmap,,,117,3336.0,3337.0,20.0,20.0,6,0.0,covariance,7.102732919254658,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_35_P01_109_35/episode_01_left/frame_003356_left,closest_clean_pre_contact_humanless,closest_clean_pre_contact_frame,20,{'crop_hand_overlap_above_threshold': 19},False,0.05283728614449501,PORTABLE_OBJECT,0.0,0.0,,,"(209.49026489257812, 204.8602294921875)",True,,,-6.0,False,False,True,False,False,False,False,False,"(134, 106, 284, 256)",0.0,,0,{},0.9841938883034773,932.0,945.0,True,3356.0,3357.0,3360.0,0.0,3356.0,3221.0,3355.0,135.0,3221.0,3355.0,3221.0,3355.0,360.0,False,3221.0,3355.0,True,True,True,5.0,1,True,1.0,left,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub035_ep01_left,smoothed_contact_run_start_within_subaction,cloth,['cloth'],,,,,,,,35,1,3221.0,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_35_P01_109_35/episode_01_left/frame_003356_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_35_P01_109_35/episode_01_left/frame_003356_left/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_35_P01_109_35/episode_01_left/frame_003356_left/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_35_P01_109_35/episode_01_left/frame_003356_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_35_P01_109_35/episode_01_left/frame_003356_left/vrb_style_affordance.png,"(256, 456)",True,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_35_P01_109_35/episode_01_left/frame_003356_left/diagnostics/problem3_ref_full_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_35_P01_109_35/episode_01_left/frame_003356_left/diagnostics/problem3_ref_crop.png,135.0,0.9813664596273292,736.0,749.0,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,36,P01_109_36,P01_109,pick up potatoes,pick-up,potato,['potato'],3374,3496,3373,3495,0.0,3392.0,3393.0,left,discard,candidate,Cell2_contact_gmm,contact_points_lt5_after_object_boundary_filter,0,,,,,0,,,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_36_P01_109_36/episode_01_left/frame_003392_left,,,0,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,,,,0,,,,,True,3392.0,3393.0,3418.0,0.0,3392.0,3389.0,3391.0,3.0,3389.0,3391.0,3389.0,3391.0,360.0,False,3389.0,3391.0,,True,True,27.0,1,True,1.0,left,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub036_ep01_left,smoothed_contact_run_start_within_subaction,potato,['potato'],,,,,,,,214,1,3389.0,,,,,,,,,,,,,,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,37,P01_109_37,P01_109,put down potatoes,put-down,potato,['potato'],3517,3552,3516,3551,0.0,3549.0,3550.0,left,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_clean_pre_contact_reference,49,,,,,0,0.0,,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_37_P01_109_37/episode_01_left/frame_003549_left,no_clean_pre_contact_reference,clean_reference_search_failed,8,{'crop_hand_overlap_above_threshold': 8},False,,,,,,,,False,,,,False,False,True,False,False,False,False,False,,,,0,{},0.9858823529411764,419.0,425.0,True,3549.0,3550.0,3550.0,0.0,3549.0,3541.0,3548.0,8.0,3541.0,3548.0,3541.0,3548.0,360.0,False,3541.0,3548.0,,True,True,2.0,1,True,1.0,left,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub037_ep01_left,smoothed_contact_run_start_within_subaction,potato,['potato'],,,,,,,,56,1,3541.0,,,,,,,,,,0.0,,,,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,38,P01_109_38,P01_109,move potatoes,move,potato,['potato'],3640,3706,3639,3705,0.0,3654.0,3655.0,left,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_clean_pre_contact_reference,49,,,,,0,0.0,,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_38_P01_109_38/episode_01_left/frame_003654_left,no_clean_pre_contact_reference,clean_reference_search_failed,103,"{'crop_hand_overlap_above_threshold': 8, 'pairwise_homography_failed_f3646_to_f3645': 95}",False,,,,,,,,False,3606.0,48.0,,True,False,True,False,False,False,False,False,,,,0,{},0.9966832504145937,601.0,603.0,True,3654.0,3655.0,3695.0,0.0,3654.0,3551.0,3653.0,103.0,3551.0,3653.0,3551.0,3653.0,360.0,False,3551.0,3653.0,,True,True,42.0,1,True,1.0,left,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub038_ep01_left,smoothed_contact_run_start_within_subaction,potato,['potato'],,,,,,,,42,1,3551.0,,,,,,,,,,0.0,,,,
