subaction_index,narration_id,narration,verb,noun,frame_0_based,hand,candidate_source,ref_idx,reference_gap,projection_source,projection_method,mask_source_contact,mask_source_reference,tracker_backend,cotracker_init_status,cotracker_init_error,contact_part_prior,contact_part_mask_area,contact_part_mask_area_ratio,reference_part_mask_area,reference_part_mask_area_ratio,part_gate_passed,part_inside_count,part_distance,part_gate_source,part_tracking_point_count,whole_boundary_fallback_point_count,articulated_object,final_quality_score,track_point_count,visible_point_count,affine_inlier_count,affine_inlier_ratio,affine_median_residual,projected_contact_inside_mask_count,projected_contact_to_mask_distance,object_track_confidence,local_flow_steps,local_flow_fb_error,local_flow_points,local_flow_inliers,local_flow_inlier_ratio,local_flow_weighted_residual,sample_score,contact_points,projected_contact_inside_count,reference_hand_overlap_ratio,reference_global_hand_count,reference_hand_area_ratio,reference_object_hand_overlap_ratio,reference_contact_crop_hand_overlap_ratio,reference_contact_part_hand_overlap_ratio,reference_hand_to_object_distance,reference_hand_to_contact_part_distance,reference_target_visible_score,reference_clean_class,reference_clean_score,reference_selection_tier,heatmap_mode,sample_dir,reference_frame,label_heatmap_overlay,vrb_style_affordance,mask_projection_overlay
47,P01_109_47,close cupboard,close,cupboard,4661.0,right,new_contact_episode,4659.0,2.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,panel_edge_or_handle,4092,0.24160122808053375,2793.0,0.12895332194468812,True,3,0.0,contact_part_mask,26,0,True,0.825,36,30,30,1.0,0.8349592685699463,3,0.0,0.1824251440742389,,,,,,,11.887894684113952,112,3,0.0,1.0,0.012027138157894737,0.0,0.0,0.0,132.9999964237213,177.9999964237213,0.97,local_target_clean,6.274943462171052,tier_1_local_target_clean,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_47_P01_109_47/candidate_06_frame_004661_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_47_P01_109_47/candidate_06_frame_004661_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_47_P01_109_47/candidate_06_frame_004661_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_47_P01_109_47/candidate_06_frame_004661_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_47_P01_109_47/candidate_06_frame_004661_right/mask_projection_overlay.png
47,P01_109_47,close cupboard,close,cupboard,4663.0,right,new_contact_episode,4660.0,3.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,panel_edge_or_handle,4286,0.25644707712559084,3165.0,0.13836065573770492,True,3,0.0,contact_part_mask,26,0,True,0.825,36,31,31,1.0,0.5750092267990112,3,0.0,0.1824251440742389,,,,,,,3.7200403036276457,168,3,0.0276,2.0,0.01801500822368421,0.025136612021857924,0.0276,0.18167456556082148,0.0,0.0,0.701541382937219,target_occluded_by_hand,-1.8947094195683836,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_47_P01_109_47/candidate_08_frame_004663_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_47_P01_109_47/candidate_08_frame_004663_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_47_P01_109_47/candidate_08_frame_004663_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_47_P01_109_47/candidate_08_frame_004663_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_47_P01_109_47/candidate_08_frame_004663_right/mask_projection_overlay.png
48,P01_109_48,put down cutting board,put-down,board:cutting,4692.0,left,new_contact_episode,4684.0,8.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,contact_local_boundary,6580,0.6574083325007494,7321.0,0.4687540017928032,True,5,0.0,contact_part_mask,26,0,False,1.0,36,35,35,1.0,0.7273220419883728,5,0.0,0.1824251440742389,,,,,,,8.078708770392705,33,5,0.1738222222222222,2.0,0.03350294682017544,0.11486746062235882,0.1738222222222222,0.07990711651413741,0.0,0.0,0.8192095605067924,target_partially_occluded,1.6485284316523567,tier_3_target_partially_occluded,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_48_P01_109_48/candidate_00_frame_004692_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_48_P01_109_48/candidate_00_frame_004692_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_48_P01_109_48/candidate_00_frame_004692_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_48_P01_109_48/candidate_00_frame_004692_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_48_P01_109_48/candidate_00_frame_004692_left/mask_projection_overlay.png
48,P01_109_48,put down cutting board,put-down,board:cutting,4694.0,left,new_contact_episode,4691.0,3.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,contact_local_boundary,6499,0.6175995438563148,7033.0,0.4617253151260504,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.4248344302177429,5,0.0,0.1824251440742389,,,,,,,8.075885935536022,40,5,0.20728888888888888,2.0,0.039953399122807015,0.11554621848739496,0.20728888888888888,0.09526517844447605,0.0,0.0,0.7889676857519632,target_partially_occluded,1.6066309684425546,tier_3_target_partially_occluded,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_48_P01_109_48/candidate_02_frame_004694_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_48_P01_109_48/candidate_02_frame_004694_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_48_P01_109_48/candidate_02_frame_004694_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_48_P01_109_48/candidate_02_frame_004694_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_48_P01_109_48/candidate_02_frame_004694_left/mask_projection_overlay.png
53,P01_109_53,pick up peeler,pick-up,peeler,4947.0,right,new_contact_episode,4944.0,3.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,handle_like_edge_or_endpoint,1686,1.0,2040.0,0.9869375907111756,True,4,0.0,contact_part_mask,26,0,False,0.9124999999999999,36,36,36,1.0,0.2074027955532074,4,0.0,0.19973912524086335,,,,,,,10.513946466654236,42,4,0.10702222222222223,1.0,0.02099609375,0.0,0.10702222222222223,0.0,15.000001668930054,15.000001668930054,0.9916666666666667,hand_visible_target_not_occluded,4.556258138020833,tier_2_hand_visible_target_not_occluded,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_53_P01_109_53/candidate_00_frame_004947_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_53_P01_109_53/candidate_00_frame_004947_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_53_P01_109_53/candidate_00_frame_004947_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_53_P01_109_53/candidate_00_frame_004947_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_53_P01_109_53/candidate_00_frame_004947_right/mask_projection_overlay.png
53,P01_109_53,pick up peeler,pick-up,peeler,4949.0,right,new_contact_episode,4937.0,12.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,handle_like_edge_or_endpoint,512,1.0,1680.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.19541114568710327,5,0.0,0.19973912524086335,,,,,,,14.127571594373588,115,5,0.0,0.0,0.0,0.0,0.0,0.0,522.945503852935,522.945503852935,0.9713815789473683,strict_target_handless,8.0,tier_0_strict_target_handless,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_53_P01_109_53/candidate_02_frame_004949_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_53_P01_109_53/candidate_02_frame_004949_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_53_P01_109_53/candidate_02_frame_004949_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_53_P01_109_53/candidate_02_frame_004949_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_53_P01_109_53/candidate_02_frame_004949_right/mask_projection_overlay.png
55,P01_109_55,move cutting board,move,board:cutting,5019.0,left,new_contact_episode,4908.0,111.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,contact_local_boundary,7370,0.6687840290381125,19297.0,0.28210338576691424,True,5,0.0,contact_part_mask,26,0,False,0.9653333333333334,36,30,22,0.7333333333333333,1.636765718460083,5,0.0,0.19973912524086335,,,,,,,10.088920711538881,133,5,0.058666666666666666,2.0,0.02172423245614035,0.030933863516753406,0.058666666666666666,0.028294553557547807,0.0,0.0,0.9418273069093811,hand_visible_target_not_occluded,4.46669034975935,tier_2_hand_visible_target_not_occluded,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_55_P01_109_55/candidate_00_frame_005019_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_55_P01_109_55/candidate_00_frame_005019_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_55_P01_109_55/candidate_00_frame_005019_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_55_P01_109_55/candidate_00_frame_005019_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_55_P01_109_55/candidate_00_frame_005019_left/mask_projection_overlay.png
55,P01_109_55,move cutting board,move,board:cutting,5021.0,left,new_contact_episode,4906.0,115.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,contact_local_boundary,8230,0.7102174663444943,18787.0,0.2846730812940374,True,5,0.0,contact_part_mask,26,0,False,0.9775862068965517,36,29,24,0.8275862068965517,1.590095043182373,5,0.0,0.19973912524086335,,,,,,,10.128809502145481,132,5,0.05733333333333333,2.0,0.020816200657894735,0.03318433214637473,0.05733333333333333,0.02507052749241497,0.0,0.0,0.9449906622227943,hand_visible_target_not_occluded,4.471684767234055,tier_2_hand_visible_target_not_occluded,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_55_P01_109_55/candidate_02_frame_005021_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_55_P01_109_55/candidate_02_frame_005021_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_55_P01_109_55/candidate_02_frame_005021_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_55_P01_109_55/candidate_02_frame_005021_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_55_P01_109_55/candidate_02_frame_005021_left/mask_projection_overlay.png
55,P01_109_55,move cutting board,move,board:cutting,5036.0,left,new_contact_episode,4917.0,119.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,contact_local_boundary,7862,0.8093473337451101,23653.0,0.2851270553064275,True,5,0.0,contact_part_mask,26,0,False,0.9800000000000001,36,13,11,0.8461538461538461,1.6180375814437866,5,0.0,0.19973912524086335,,,,,,,10.10183591613035,134,5,0.0,2.0,0.024928042763157895,0.030160567047591496,0.0,0.02980594427768148,0.0,0.0,0.940175337782691,hand_visible_target_not_occluded,4.458223197419818,tier_2_hand_visible_target_not_occluded,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_55_P01_109_55/candidate_03_frame_005036_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_55_P01_109_55/candidate_03_frame_005036_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_55_P01_109_55/candidate_03_frame_005036_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_55_P01_109_55/candidate_03_frame_005036_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_55_P01_109_55/candidate_03_frame_005036_left/mask_projection_overlay.png
56,P01_109_56,pick up potato,pick-up,potato,5062.0,left,new_contact_episode,5021.0,41.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,7205,0.7696005127109592,10503.0,0.6013397457918241,True,5,0.0,contact_part_mask,26,0,False,0.9907142857142858,36,28,26,0.9285714285714286,1.0130711793899536,5,0.0,0.19973912524086335,,,,,,,7.7122523582550855,108,5,0.18088888888888888,2.0,0.04180372807017544,0.1245849078209092,0.18088888888888888,0.1284394934780539,0.0,0.0,0.745433764438179,target_partially_occluded,1.532215922208213,tier_3_target_partially_occluded,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_56_P01_109_56/candidate_00_frame_005062_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_56_P01_109_56/candidate_00_frame_005062_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_56_P01_109_56/candidate_00_frame_005062_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_56_P01_109_56/candidate_00_frame_005062_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_56_P01_109_56/candidate_00_frame_005062_left/mask_projection_overlay.png
56,P01_109_56,pick up potato,pick-up,potato,5064.0,left,new_contact_episode,5022.0,42.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,7049,0.7625486802250108,10567.0,0.6136469221835076,True,5,0.0,contact_part_mask,26,0,False,0.9907142857142858,36,28,26,0.9285714285714286,1.046737790107727,5,0.0,0.19973912524086335,,,,,,,7.710132000241953,88,5,0.17417777777777776,2.0,0.0400476288377193,0.12926829268292683,0.17417777777777776,0.12463329232516325,0.0,0.0,0.7479524151350154,target_partially_occluded,1.5371055625166121,tier_3_target_partially_occluded,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_56_P01_109_56/candidate_02_frame_005064_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_56_P01_109_56/candidate_02_frame_005064_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_56_P01_109_56/candidate_02_frame_005064_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_56_P01_109_56/candidate_02_frame_005064_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_56_P01_109_56/candidate_02_frame_005064_left/mask_projection_overlay.png
56,P01_109_56,pick up potato,pick-up,potato,5102.0,left,new_contact_episode,5085.0,17.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,1263,1.0,2548.0,1.0,True,5,0.0,contact_part_mask,26,0,False,0.9962857142857143,36,35,34,0.9714285714285714,1.3516204357147217,5,0.0,0.19973912524086335,,,,,,,3.545490796277824,68,5,0.21395555555555557,2.0,0.048314144736842105,0.3979591836734694,0.21395555555555557,0.3979591836734694,0.0,0.0,0.45000000000000007,target_occluded_by_hand,-2.7945320192221623,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_56_P01_109_56/candidate_07_frame_005102_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_56_P01_109_56/candidate_07_frame_005102_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_56_P01_109_56/candidate_07_frame_005102_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_56_P01_109_56/candidate_07_frame_005102_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_56_P01_109_56/candidate_07_frame_005102_left/mask_projection_overlay.png
57,P01_109_57,move potato,move,potato,5082.0,left,continuation_entry_rescue,5081.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,924,1.0,924.0,1.0,True,4,0.0,contact_part_mask,26,0,False,0.75,36,36,36,1.0,0.2292807698249817,4,0.0,0.19973912524086335,,,,,,,1.6815508262982626,70,4,0.10826666666666666,2.0,0.04381681743421053,0.8214285714285714,0.10826666666666666,0.8214285714285714,0.0,0.0,0.20550986842105268,target_occluded_by_hand,-4.055570750606987,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_57_P01_109_57/candidate_03_frame_005082_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_57_P01_109_57/candidate_03_frame_005082_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_57_P01_109_57/candidate_03_frame_005082_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_57_P01_109_57/candidate_03_frame_005082_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_57_P01_109_57/candidate_03_frame_005082_left/mask_projection_overlay.png
58,P01_109_58,peel potato,peel,potato,7134.0,right,new_contact_episode,7133.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,1113,1.0,1836.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,34,34,1.0,0.7142907977104187,5,0.0,1.0,,,,,,,2.4990197597933164,252,5,0.23524444444444445,2.0,0.0688733552631579,0.7766884531590414,0.23524444444444445,0.7766884531590414,0.0,0.0,0.41470588235294115,target_occluded_by_hand,-3.9735515162753705,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_58_P01_109_58/candidate_02_frame_007134_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_58_P01_109_58/candidate_02_frame_007134_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_58_P01_109_58/candidate_02_frame_007134_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_58_P01_109_58/candidate_02_frame_007134_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_58_P01_109_58/candidate_02_frame_007134_right/mask_projection_overlay.png
58,P01_109_58,peel potato,peel,potato,7153.0,right,new_contact_episode,7151.0,2.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,637,1.0,2080.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.17751750349998474,5,0.0,1.0,,,,,,,2.291419135211155,163,5,0.3373333333333333,2.0,0.06780256304824561,0.85,0.3373333333333333,0.85,0.0,0.0,0.45000000000000007,target_occluded_by_hand,-4.191255339683845,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_58_P01_109_58/candidate_05_frame_007153_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_58_P01_109_58/candidate_05_frame_007153_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_58_P01_109_58/candidate_05_frame_007153_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_58_P01_109_58/candidate_05_frame_007153_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_58_P01_109_58/candidate_05_frame_007153_right/mask_projection_overlay.png
58,P01_109_58,peel potato,peel,potato,7236.0,right,new_contact_episode,7235.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,618,1.0,1209.0,1.0,True,5,0.0,contact_part_mask,26,0,False,0.9885294117647059,36,34,31,0.9117647058823529,1.817766785621643,5,0.0,1.0,,,,,,,3.11574569786398,126,5,0.25666666666666665,2.0,0.07773951480263158,0.5359801488833746,0.25666666666666665,0.5359801488833746,0.0,0.0,0.29522341008771924,target_occluded_by_hand,-3.269897769155606,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_58_P01_109_58/candidate_07_frame_007236_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_58_P01_109_58/candidate_07_frame_007236_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_58_P01_109_58/candidate_07_frame_007236_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_58_P01_109_58/candidate_07_frame_007236_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_58_P01_109_58/candidate_07_frame_007236_right/mask_projection_overlay.png
59,P01_109_59,put down potato,put-down,potato,9493.0,right,continuation_entry_rescue,9483.0,10.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,639,1.0,1326.0,1.0,True,5,0.0,contact_part_mask,26,0,False,0.98375,36,32,28,0.875,1.023192286491394,5,0.0,1.0,,,,,,,3.0654029630601163,120,5,0.2928,2.0,0.07308799342105263,0.5384615384615384,0.2928,0.5384615384615384,0.0,0.0,0.3286321271929825,target_occluded_by_hand,-3.2676512683451415,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_59_P01_109_59/candidate_02_frame_009493_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_59_P01_109_59/candidate_02_frame_009493_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_59_P01_109_59/candidate_02_frame_009493_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_59_P01_109_59/candidate_02_frame_009493_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_59_P01_109_59/candidate_02_frame_009493_right/mask_projection_overlay.png
60,P01_109_60,put down peeler,put-down,peeler,9585.0,right,continuation_entry_rescue,9573.0,12.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,handle_like_edge_or_endpoint,270,1.0,4679.0,0.9228796844181459,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,1.4077682495117188,5,0.0,1.0,,,,,,,4.100618286380599,49,5,0.1456,2.0,0.05444764254385965,0.21321499013806705,0.1456,0.23103227185296005,0.0,0.0,0.5486258253230157,target_occluded_by_hand,-2.285148666134049,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_60_P01_109_60/candidate_02_frame_009585_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_60_P01_109_60/candidate_02_frame_009585_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_60_P01_109_60/candidate_02_frame_009585_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_60_P01_109_60/candidate_02_frame_009585_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_60_P01_109_60/candidate_02_frame_009585_right/mask_projection_overlay.png
