experiment_id,experiment_name,subaction_index,narration_id,narration,verb,noun,all_nouns,frames_1_based,subaction_new_contact_count,candidates,cell2_pass,ref_found,homography_available,geometry_pass,heatmap_pass,final_samples,best_frame_0_based,best_ref_idx,best_score,best_sample_dir,best_episode_contact_start_frame_0_based,best_candidate_frame_offset_from_episode_start,main_failure,episode_decision,episode_final_label,episode_id,episode_reason
E18,E18_hybrid_min_iou_reference,81,P01_109_81,put down potato slices,put-down,slice:potato,['slice:potato'],12458-12480,1,1,1,1,1,1,1,1,12468.0,12407.0,6.499238578680203,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_81_P01_109_81/episode_01_right/frame_012468_right,12468.0,0.0,,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,82,P01_109_82,pick up potato slice,pick-up,slice:potato,['slice:potato'],12484-12562,1,1,1,1,1,1,1,1,12493.0,12479.0,6.335409836065574,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_82_P01_109_82/episode_01_right/frame_012493_right,12493.0,0.0,,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,83,P01_109_83,put down potato slice,put-down,slice:potato,['slice:potato'],12562-12585,1,1,1,1,1,1,1,1,12578.0,12479.0,6.299372128637059,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_83_P01_109_83/episode_01_right/frame_012578_right,12578.0,0.0,,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,84,P01_109_84,pick up potato slice,pick-up,slice:potato,['slice:potato'],12634-12667,1,1,1,1,1,1,1,1,12634.0,12631.0,7.090636237897649,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_84_P01_109_84/episode_01_right/frame_012634_right,12634.0,0.0,,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,85,P01_109_85,put down potato slice,put-down,slice:potato,['slice:potato'],12670-12692,1,1,1,1,1,0,0,0,,,,,,,contact_point_out_of_bounds_mu_5,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,86,P01_109_86,pick up potato slice,pick-up,slice:potato,['slice:potato'],12723-12753,1,1,1,1,1,1,1,1,12724.0,12713.0,5.551859410430839,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_86_P01_109_86/episode_01_left/frame_012724_left,12724.0,0.0,,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,87,P01_109_87,put down potato slice,put-down,slice:potato,['slice:potato'],12758-12786,1,1,1,1,1,1,1,1,12758.0,12714.0,5.086527196652719,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_87_P01_109_87/episode_01_right/frame_012758_right,12758.0,0.0,,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,88,P01_109_88,pick up knife,pick-up,knife,['knife'],12876-12926,1,1,0,0,0,0,0,0,,,,,,,contact_points_lt5_after_object_boundary_filter,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,89,P01_109_89,cut potato slice,cut,slice:potato,['slice:potato'],12915-13036,1,1,1,1,1,1,1,1,12999.0,12814.0,3.7402832244008715,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_89_P01_109_89/episode_01_left/frame_012999_left,12999.0,0.0,,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,90,P01_109_90,put down knife,put-down,knife,['knife'],13025-13055,1,1,0,0,0,0,0,0,,,,,,,missing_hand_or_object_bbox,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,91,P01_109_91,put down potato slice,put-down,slice:potato,['slice:potato'],13065-13090,1,1,0,0,0,0,0,0,,,,,,,contact_points_lt5_after_object_boundary_filter,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,92,P01_109_92,pick up potato,pick-up,potato,['potato'],13096-13121,1,1,0,0,0,0,0,0,,,,,,,missing_hand_or_object_bbox,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,93,P01_109_93,pick up peeler,pick-up,peeler,['peeler'],13126-13155,1,1,1,1,1,1,1,1,13134.0,13132.0,6.863934426229509,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_93_P01_109_93/episode_01_right/frame_013134_right,13134.0,0.0,,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,94,P01_109_94,peel potato,peel,potato,['potato'],13152-15461,0,1,0,0,0,0,0,0,,,,,,,continuation_contact_run,continuation_contact_run,continuation_contact_run,,contact_present_but_run_started_before_subaction
E18,E18_hybrid_min_iou_reference,95,P01_109_95,put down potato,put-down,potato,['potato'],15463-15503,1,1,1,1,1,1,1,1,15464.0,15325.0,6.5242489270386255,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_95_P01_109_95/episode_01_right/frame_015464_right,15464.0,0.0,,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,96,P01_109_96,pick up peeler blade,pick-up,blade:peeler,['blade:peeler'],15508-15575,1,1,0,0,0,0,0,0,,,,,,,contact_points_lt5_after_object_boundary_filter,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,97,P01_109_97,fix peeler blade,fix,blade:peeler,['blade:peeler'],15574-15772,1,1,0,0,0,0,0,0,,,,,,,contact_points_lt5_after_object_boundary_filter,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,98,P01_109_98,pick up potato,pick-up,potato,['potato'],15772-15799,0,1,0,0,0,0,0,0,,,,,,,continuation_contact_run,continuation_contact_run,continuation_contact_run,,contact_present_but_run_started_before_subaction
E18,E18_hybrid_min_iou_reference,99,P01_109_99,peel potato,peel,potato,['potato'],15883-16103,0,1,0,0,0,0,0,0,,,,,,,continuation_contact_run,continuation_contact_run,continuation_contact_run,,contact_present_but_run_started_before_subaction
