subaction_index,narration_id,narration,verb,noun,episode_id_within_subaction,episode_contact_start_frame_0_based,frame_0_based,candidate_frame_offset_from_episode_start,hand,reference_mode,ref_idx,ref_gap,reference_anchor_gap,sample_dir,reference_frame,label_heatmap_overlay,vrb_style_affordance,problem3_full_overlay,problem3_crop
50,P01_109_50,put down eggs,put-down,egg,1.0,4821.0,4821.0,0.0,right,active_hand_invisible_pre_contact,4659.0,162.0,162.0,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_50_P01_109_50/episode_01_right/frame_004821_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_50_P01_109_50/episode_01_right/frame_004821_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_50_P01_109_50/episode_01_right/frame_004821_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_50_P01_109_50/episode_01_right/frame_004821_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_50_P01_109_50/episode_01_right/frame_004821_right/diagnostics/problem3_ref_full_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_50_P01_109_50/episode_01_right/frame_004821_right/diagnostics/problem3_ref_crop.png
53,P01_109_53,pick up peeler,pick-up,peeler,1.0,4947.0,4947.0,0.0,right,active_hand_invisible_pre_contact,4937.0,10.0,10.0,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_53_P01_109_53/episode_01_right/frame_004947_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_53_P01_109_53/episode_01_right/frame_004947_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_53_P01_109_53/episode_01_right/frame_004947_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_53_P01_109_53/episode_01_right/frame_004947_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_53_P01_109_53/episode_01_right/frame_004947_right/diagnostics/problem3_ref_full_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_53_P01_109_53/episode_01_right/frame_004947_right/diagnostics/problem3_ref_crop.png
55,P01_109_55,move cutting board,move,board:cutting,1.0,5019.0,5019.0,0.0,left,active_hand_invisible_pre_contact,4959.0,60.0,60.0,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_55_P01_109_55/episode_01_left/frame_005019_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_55_P01_109_55/episode_01_left/frame_005019_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_55_P01_109_55/episode_01_left/frame_005019_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_55_P01_109_55/episode_01_left/frame_005019_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_55_P01_109_55/episode_01_left/frame_005019_left/diagnostics/problem3_ref_full_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_55_P01_109_55/episode_01_left/frame_005019_left/diagnostics/problem3_ref_crop.png
56,P01_109_56,pick up potato,pick-up,potato,1.0,5062.0,5062.0,0.0,left,active_hand_invisible_pre_contact,4959.0,103.0,103.0,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_56_P01_109_56/episode_01_left/frame_005062_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_56_P01_109_56/episode_01_left/frame_005062_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_56_P01_109_56/episode_01_left/frame_005062_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_56_P01_109_56/episode_01_left/frame_005062_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_56_P01_109_56/episode_01_left/frame_005062_left/diagnostics/problem3_ref_full_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_56_P01_109_56/episode_01_left/frame_005062_left/diagnostics/problem3_ref_crop.png
58,P01_109_58,peel potato,peel,potato,1.0,7132.0,7132.0,0.0,right,min_hand_object_iou_pre_contact_fallback,7130.0,2.0,2.0,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_58_P01_109_58/episode_01_right/frame_007132_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_58_P01_109_58/episode_01_right/frame_007132_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_58_P01_109_58/episode_01_right/frame_007132_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_58_P01_109_58/episode_01_right/frame_007132_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_58_P01_109_58/episode_01_right/frame_007132_right/diagnostics/problem3_ref_full_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_58_P01_109_58/episode_01_right/frame_007132_right/diagnostics/problem3_ref_crop.png
64,P01_109_64,pick up potato bit,pick-up,bit:potato,1.0,10144.0,10144.0,0.0,left,min_hand_object_iou_pre_contact_fallback,10142.0,2.0,2.0,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_64_P01_109_64/episode_01_left/frame_010144_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_64_P01_109_64/episode_01_left/frame_010144_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_64_P01_109_64/episode_01_left/frame_010144_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_64_P01_109_64/episode_01_left/frame_010144_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_64_P01_109_64/episode_01_left/frame_010144_left/diagnostics/problem3_ref_full_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_64_P01_109_64/episode_01_left/frame_010144_left/diagnostics/problem3_ref_crop.png
66,P01_109_66,move cutting board,move,board:cutting,1.0,10197.0,10197.0,0.0,left,min_hand_object_iou_pre_contact_fallback,10195.0,2.0,2.0,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_66_P01_109_66/episode_01_left/frame_010197_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_66_P01_109_66/episode_01_left/frame_010197_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_66_P01_109_66/episode_01_left/frame_010197_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_66_P01_109_66/episode_01_left/frame_010197_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_66_P01_109_66/episode_01_left/frame_010197_left/diagnostics/problem3_ref_full_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_66_P01_109_66/episode_01_left/frame_010197_left/diagnostics/problem3_ref_crop.png
67,P01_109_67,put down knife,put-down,knife,1.0,10261.0,10261.0,0.0,right,min_hand_object_iou_pre_contact_fallback,10114.0,147.0,147.0,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_67_P01_109_67/episode_01_right/frame_010261_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_67_P01_109_67/episode_01_right/frame_010261_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_67_P01_109_67/episode_01_right/frame_010261_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_67_P01_109_67/episode_01_right/frame_010261_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_67_P01_109_67/episode_01_right/frame_010261_right/diagnostics/problem3_ref_full_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_67_P01_109_67/episode_01_right/frame_010261_right/diagnostics/problem3_ref_crop.png
68,P01_109_68,pick up knife,pick-up,knife,1.0,10269.0,10269.0,0.0,right,min_hand_object_iou_pre_contact_fallback,10114.0,155.0,155.0,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_68_P01_109_68/episode_01_right/frame_010269_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_68_P01_109_68/episode_01_right/frame_010269_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_68_P01_109_68/episode_01_right/frame_010269_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_68_P01_109_68/episode_01_right/frame_010269_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_68_P01_109_68/episode_01_right/frame_010269_right/diagnostics/problem3_ref_full_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_68_P01_109_68/episode_01_right/frame_010269_right/diagnostics/problem3_ref_crop.png
69,P01_109_69,slice potato,slice,potato,1.0,10374.0,10374.0,0.0,left,active_hand_invisible_pre_contact,10242.0,132.0,132.0,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_69_P01_109_69/episode_01_left/frame_010374_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_69_P01_109_69/episode_01_left/frame_010374_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_69_P01_109_69/episode_01_left/frame_010374_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_69_P01_109_69/episode_01_left/frame_010374_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_69_P01_109_69/episode_01_left/frame_010374_left/diagnostics/problem3_ref_full_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_69_P01_109_69/episode_01_left/frame_010374_left/diagnostics/problem3_ref_crop.png
71,P01_109_71,put down potato slices,put-down,slice:potato,1.0,11977.0,11977.0,0.0,right,min_hand_object_iou_pre_contact_fallback,11976.0,1.0,1.0,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_71_P01_109_71/episode_01_right/frame_011977_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_71_P01_109_71/episode_01_right/frame_011977_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_71_P01_109_71/episode_01_right/frame_011977_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_71_P01_109_71/episode_01_right/frame_011977_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_71_P01_109_71/episode_01_right/frame_011977_right/diagnostics/problem3_ref_full_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_71_P01_109_71/episode_01_right/frame_011977_right/diagnostics/problem3_ref_crop.png
73,P01_109_73,put down potato slices,put-down,slice:potato,1.0,12104.0,12104.0,0.0,right,min_hand_object_iou_pre_contact_fallback,11999.0,105.0,105.0,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_73_P01_109_73/episode_01_right/frame_012104_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_73_P01_109_73/episode_01_right/frame_012104_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_73_P01_109_73/episode_01_right/frame_012104_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_73_P01_109_73/episode_01_right/frame_012104_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_73_P01_109_73/episode_01_right/frame_012104_right/diagnostics/problem3_ref_full_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_73_P01_109_73/episode_01_right/frame_012104_right/diagnostics/problem3_ref_crop.png
76,P01_109_76,pick up potato slice,pick-up,slice:potato,1.0,12325.0,12325.0,0.0,right,min_hand_object_iou_pre_contact_fallback,11999.0,326.0,326.0,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_76_P01_109_76/episode_01_right/frame_012325_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_76_P01_109_76/episode_01_right/frame_012325_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_76_P01_109_76/episode_01_right/frame_012325_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_76_P01_109_76/episode_01_right/frame_012325_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_76_P01_109_76/episode_01_right/frame_012325_right/diagnostics/problem3_ref_full_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_76_P01_109_76/episode_01_right/frame_012325_right/diagnostics/problem3_ref_crop.png
77,P01_109_78,pick up potato slice,pick-up,slice:potato,1.0,12335.0,12335.0,0.0,left,min_hand_object_iou_pre_contact_fallback,12331.0,4.0,4.0,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_77_P01_109_78/episode_01_left/frame_012335_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_77_P01_109_78/episode_01_left/frame_012335_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_77_P01_109_78/episode_01_left/frame_012335_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_77_P01_109_78/episode_01_left/frame_012335_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_77_P01_109_78/episode_01_left/frame_012335_left/diagnostics/problem3_ref_full_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_77_P01_109_78/episode_01_left/frame_012335_left/diagnostics/problem3_ref_crop.png
80,P01_109_80,pick up potato slices,pick-up,slice:potato,1.0,12424.0,12424.0,0.0,right,min_hand_object_iou_pre_contact_fallback,12407.0,17.0,17.0,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_80_P01_109_80/episode_01_right/frame_012424_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_80_P01_109_80/episode_01_right/frame_012424_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_80_P01_109_80/episode_01_right/frame_012424_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_80_P01_109_80/episode_01_right/frame_012424_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_80_P01_109_80/episode_01_right/frame_012424_right/diagnostics/problem3_ref_full_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_80_P01_109_80/episode_01_right/frame_012424_right/diagnostics/problem3_ref_crop.png
81,P01_109_81,put down potato slices,put-down,slice:potato,1.0,12468.0,12468.0,0.0,right,min_hand_object_iou_pre_contact_fallback,12407.0,61.0,61.0,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_81_P01_109_81/episode_01_right/frame_012468_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_81_P01_109_81/episode_01_right/frame_012468_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_81_P01_109_81/episode_01_right/frame_012468_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_81_P01_109_81/episode_01_right/frame_012468_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_81_P01_109_81/episode_01_right/frame_012468_right/diagnostics/problem3_ref_full_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_81_P01_109_81/episode_01_right/frame_012468_right/diagnostics/problem3_ref_crop.png
82,P01_109_82,pick up potato slice,pick-up,slice:potato,1.0,12493.0,12493.0,0.0,right,min_hand_object_iou_pre_contact_fallback,12479.0,14.0,14.0,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_82_P01_109_82/episode_01_right/frame_012493_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_82_P01_109_82/episode_01_right/frame_012493_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_82_P01_109_82/episode_01_right/frame_012493_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_82_P01_109_82/episode_01_right/frame_012493_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_82_P01_109_82/episode_01_right/frame_012493_right/diagnostics/problem3_ref_full_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_82_P01_109_82/episode_01_right/frame_012493_right/diagnostics/problem3_ref_crop.png
83,P01_109_83,put down potato slice,put-down,slice:potato,1.0,12578.0,12578.0,0.0,right,min_hand_object_iou_pre_contact_fallback,12479.0,99.0,99.0,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_83_P01_109_83/episode_01_right/frame_012578_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_83_P01_109_83/episode_01_right/frame_012578_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_83_P01_109_83/episode_01_right/frame_012578_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_83_P01_109_83/episode_01_right/frame_012578_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_83_P01_109_83/episode_01_right/frame_012578_right/diagnostics/problem3_ref_full_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_83_P01_109_83/episode_01_right/frame_012578_right/diagnostics/problem3_ref_crop.png
84,P01_109_84,pick up potato slice,pick-up,slice:potato,1.0,12634.0,12634.0,0.0,right,min_hand_object_iou_pre_contact_fallback,12631.0,3.0,3.0,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_84_P01_109_84/episode_01_right/frame_012634_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_84_P01_109_84/episode_01_right/frame_012634_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_84_P01_109_84/episode_01_right/frame_012634_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_84_P01_109_84/episode_01_right/frame_012634_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_84_P01_109_84/episode_01_right/frame_012634_right/diagnostics/problem3_ref_full_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_84_P01_109_84/episode_01_right/frame_012634_right/diagnostics/problem3_ref_crop.png
86,P01_109_86,pick up potato slice,pick-up,slice:potato,1.0,12724.0,12724.0,0.0,left,min_hand_object_iou_pre_contact_fallback,12713.0,11.0,11.0,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_86_P01_109_86/episode_01_left/frame_012724_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_86_P01_109_86/episode_01_left/frame_012724_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_86_P01_109_86/episode_01_left/frame_012724_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_86_P01_109_86/episode_01_left/frame_012724_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_86_P01_109_86/episode_01_left/frame_012724_left/diagnostics/problem3_ref_full_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_86_P01_109_86/episode_01_left/frame_012724_left/diagnostics/problem3_ref_crop.png
87,P01_109_87,put down potato slice,put-down,slice:potato,1.0,12758.0,12758.0,0.0,right,min_hand_object_iou_pre_contact_fallback,12714.0,44.0,44.0,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_87_P01_109_87/episode_01_right/frame_012758_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_87_P01_109_87/episode_01_right/frame_012758_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_87_P01_109_87/episode_01_right/frame_012758_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_87_P01_109_87/episode_01_right/frame_012758_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_87_P01_109_87/episode_01_right/frame_012758_right/diagnostics/problem3_ref_full_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_87_P01_109_87/episode_01_right/frame_012758_right/diagnostics/problem3_ref_crop.png
