experiment_id,experiment_name,contact_strategy,reference_strategy,subaction_index,narration_id,video_id,narration,verb,noun,all_nouns,start_frame_1_based,stop_frame_1_based,clipped_start_frame_0_based,clipped_stop_frame_0_based,candidate_index,frame_0_based,frame_1_based,hand,status,passed_stage,failed_stage,fail_reason,contact_points,raw_contact_points_count,cell2_raw_contact_available,ref_idx,ref_frame_1_based,ref_gap,reference_anchor_gap,reference_offset,reference_offsets,trajectory_points,missing_trajectory_count,heatmap_mode,sample_score,sample_dir,reference_mode,reference_reason,reference_attempted_refs,reference_reject_reasons,active_hand_visible_at_ref,active_hand_score_at_ref,active_hand_state_at_ref,active_hand_contact_binary_at_ref,any_contact_binary_at_ref,reference_hand_object_iou,reference_hand_object_center_distance,projected_contact_centroid_ref,projected_contact_centroid_in_bounds,strict_ref_idx_shadow,strict_ref_idx,strict_reference_anchor_gap_shadow,strict_reference_anchor_gap,active_hand_invisible_ref_idx_shadow,active_hand_invisible_reference_anchor_gap_shadow,clean_ref_idx_shadow,clean_reference_anchor_gap_shadow,reference_anchor_gap_delta_vs_strict,strict_reference_available,fallback_reference_used,fallback_reference_attempted,fallback_reference_in_pre_contact_gap,fallback_ref_before_episode_start,fallback_rescued_from_no_strict_humanless,no_pre_episode_reference_window_not_rescued,rescued_from_no_strict_humanless,crop_bbox_150,crop_hand_overlap_ratio,object_hand_overlap_ratio,fallback_attempted_refs,fallback_reject_reasons,fallback_precheck_homography_min_inlier_ratio,fallback_precheck_homography_min_inliers,fallback_precheck_homography_min_good_matches,closest_active_hand_no_contact_frame_shadow,closest_any_contact_zero_frame_shadow,e14_clean_ref_idx_shadow,strict_reference_debug,pre_contact_window_nonempty,episode_contact_start_frame_0_based,episode_contact_start_frame_1_based,episode_contact_end_frame_0_based,candidate_frame_offset_from_episode_start,reference_anchor_frame_0_based,pre_contact_gap_start_frame_0_based,pre_contact_gap_end_frame_0_based,gap_length_before_episode_start,raw_semantic_window_start_0_based,raw_semantic_window_end_0_based,effective_reference_window_start_0_based,effective_reference_window_end_0_based,max_ref_backtrack,window_truncated_by_max_backtrack,reference_search_window_start_0_based,reference_search_window_end_0_based,ref_before_episode_start,is_candidate_at_episode_start,is_candidate_near_episode_start,episode_contact_run_length,subaction_new_contact_count,candidate_is_episode_representative,episode_id_within_subaction,episode_start_hand,episode_start_reason,reference_object_consistency_pass,reference_object_consistency_reason,reference_object_bbox,reference_object_bbox_score,reference_object_iou,reference_object_center_distance,projected_object_bbox,projected_object_area,projected_contact_to_reference_object_distance,projected_contact_means_inside_reference_object_count,reference_object_candidate_count,is_articulated_object_candidate,articulated_object_policy,episode_decision,episode_final_label,episode_id,episode_reason,episode_object_key,episode_noun_tokens,episode_prev_subaction_index,episode_prev_narration_id,episode_prev_last_contact_frame,episode_gap_start_frame,episode_gap_stop_frame,episode_no_contact_streak,episode_no_hand_streak,episode_raw_candidate_count,episode_filtered_candidate_count,min_ref_frame_idx,reference_frame,label_heatmap_npy,label_heatmap_png,label_heatmap_overlay,vrb_style_affordance,heatmap_shape,arrow_generated,problem3_full_overlay,problem3_crop,homography_pairs,homography_min_inlier_ratio,homography_min_inliers,homography_min_good_matches,homography_fail_reasons,homography_available_without_geometry_gate,projected_area,area_ratio,inside_count,centroid_dist,sample_key,in_baseline
E17,E17_near_contact_reference,first_new_contact_episode_first_timestep,near_contact_pre_frame_offset_5_to_10,47,P01_109_47,P01_109,close cupboard,close,cupboard,['cupboard'],4621,4664,4620,4663,0.0,4648.0,4649.0,left,keep,Cell4_label_heatmap,,,65,65,True,4643.0,4644.0,5.0,5.0,5.0,"5,6,7,8,9,10",6,0.0,covariance,6.16743119266055,outputs/e17/experiments/E17/pipeline_outputs/subaction_47_P01_109_47/episode_01_left/frame_004648_left,near_contact_pre_frame,closest_pre_contact_offset_in_5_10,1,{},True,0.9974418878555298,NO_CONTACT,0.0,0.0,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,"(104, 102, 254, 252)",0.072,,0,{},,,,,,,"{'rejected_isolated_frames': [], 'streak_lengths': {4643: 0, 4642: 0, 4641: 0, 4640: 0, 4639: 0, 4638: 0}, 'final_streak_start': None, 'final_streak_length': 0}",True,4648.0,4649.0,4658.0,0.0,4648.0,4629.0,4647.0,19.0,4638.0,4643.0,4638.0,4643.0,10.0,False,4638.0,4643.0,True,True,True,11.0,1,True,1.0,left,smoothed_contact_0_to_1,,,,,,,,,,,,True,record_only,new_contact_episode,new_contact_episode,P01_109_sub047_ep01_left,smoothed_contact_run_start_within_subaction,cupboard,['cupboard'],,,,,,,,26,1,4638.0,outputs/e17/experiments/E17/pipeline_outputs/subaction_47_P01_109_47/episode_01_left/frame_004648_left/reference_frame.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_47_P01_109_47/episode_01_left/frame_004648_left/label_heatmap_merged.npy,outputs/e17/experiments/E17/pipeline_outputs/subaction_47_P01_109_47/episode_01_left/frame_004648_left/label_heatmap_merged.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_47_P01_109_47/episode_01_left/frame_004648_left/label_heatmap_merged_overlay.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_47_P01_109_47/episode_01_left/frame_004648_left/vrb_style_affordance.png,"(256, 456)",True,outputs/e17/experiments/E17/pipeline_outputs/subaction_47_P01_109_47/episode_01_left/frame_004648_left/diagnostics/problem3_ref_full_overlay.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_47_P01_109_47/episode_01_left/frame_004648_left/diagnostics/problem3_ref_crop.png,45.0,0.9587155963302753,435.0,446.0,,True,9982.48046875,1.024474604452128,5.0,19.960960973215602,47:4648:left,True
E17,E17_near_contact_reference,first_new_contact_episode_first_timestep,near_contact_pre_frame_offset_5_to_10,48,P01_109_48,P01_109,put down cutting board,put-down,board:cutting,['board:cutting'],4677,4724,4676,4723,0.0,4692.0,4693.0,left,keep,Cell4_label_heatmap,,,33,33,True,4687.0,4688.0,5.0,5.0,5.0,"5,6,7,8,9,10",6,0.0,covariance,5.588339350180505,outputs/e17/experiments/E17/pipeline_outputs/subaction_48_P01_109_48/episode_01_left/frame_004692_left,near_contact_pre_frame,closest_pre_contact_offset_in_5_10,1,{},True,0.9991039633750916,NO_CONTACT,0.0,1.0,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,"(118, 106, 268, 256)",0.1819111111111111,,0,{},,,,,,,"{'rejected_isolated_frames': [], 'streak_lengths': {4687: 0, 4686: 0, 4685: 0, 4684: 0, 4683: 0, 4682: 0}, 'final_streak_start': None, 'final_streak_length': 0}",True,4692.0,4693.0,4705.0,0.0,4692.0,4664.0,4691.0,28.0,4682.0,4687.0,4682.0,4687.0,10.0,False,4682.0,4687.0,True,True,True,14.0,1,True,1.0,left,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub048_ep01_left,smoothed_contact_run_start_within_subaction,board:cutting,['board:cutting'],,,,,,,,53,1,4682.0,outputs/e17/experiments/E17/pipeline_outputs/subaction_48_P01_109_48/episode_01_left/frame_004692_left/reference_frame.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_48_P01_109_48/episode_01_left/frame_004692_left/label_heatmap_merged.npy,outputs/e17/experiments/E17/pipeline_outputs/subaction_48_P01_109_48/episode_01_left/frame_004692_left/label_heatmap_merged.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_48_P01_109_48/episode_01_left/frame_004692_left/label_heatmap_merged_overlay.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_48_P01_109_48/episode_01_left/frame_004692_left/vrb_style_affordance.png,"(256, 456)",True,outputs/e17/experiments/E17/pipeline_outputs/subaction_48_P01_109_48/episode_01_left/frame_004692_left/diagnostics/problem3_ref_full_overlay.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_48_P01_109_48/episode_01_left/frame_004692_left/diagnostics/problem3_ref_crop.png,45.0,0.9891696750902527,548.0,554.0,,True,14508.38671875,0.9455413149140387,5.0,2.7292979275432145,48:4692:left,False
E17,E17_near_contact_reference,first_new_contact_episode_first_timestep,near_contact_pre_frame_offset_5_to_10,50,P01_109_50,P01_109,put down eggs,put-down,egg,['egg'],4794,4827,4793,4826,0.0,4821.0,4822.0,right,keep,Cell4_label_heatmap,,,149,149,True,4816.0,4817.0,5.0,5.0,5.0,"5,6,7,8,9,10",6,0.0,covariance,7.815819521178637,outputs/e17/experiments/E17/pipeline_outputs/subaction_50_P01_109_50/episode_01_right/frame_004821_right,near_contact_pre_frame,closest_pre_contact_offset_in_5_10,1,{},True,0.9998730421066284,NO_CONTACT,0.0,1.0,,,,,,,,,,,4815.0,6.0,,False,False,False,False,False,False,False,False,"(213, 7, 363, 157)",0.05431111111111111,,0,{},,,,,,4815.0,"{'rejected_isolated_frames': [], 'streak_lengths': {4816: 0, 4815: 0, 4814: 0, 4813: 0, 4812: 0, 4811: 0}, 'final_streak_start': None, 'final_streak_length': 0}",True,4821.0,4822.0,4864.0,0.0,4821.0,4813.0,4820.0,8.0,4811.0,4816.0,4811.0,4816.0,10.0,False,4811.0,4816.0,True,True,True,44.0,1,True,1.0,right,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub050_ep01_right,smoothed_contact_run_start_within_subaction,egg,['egg'],,,,,,,,54,1,4811.0,outputs/e17/experiments/E17/pipeline_outputs/subaction_50_P01_109_50/episode_01_right/frame_004821_right/reference_frame.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_50_P01_109_50/episode_01_right/frame_004821_right/label_heatmap_merged.npy,outputs/e17/experiments/E17/pipeline_outputs/subaction_50_P01_109_50/episode_01_right/frame_004821_right/label_heatmap_merged.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_50_P01_109_50/episode_01_right/frame_004821_right/label_heatmap_merged_overlay.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_50_P01_109_50/episode_01_right/frame_004821_right/vrb_style_affordance.png,"(256, 456)",True,outputs/e17/experiments/E17/pipeline_outputs/subaction_50_P01_109_50/episode_01_right/frame_004821_right/diagnostics/problem3_ref_full_overlay.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_50_P01_109_50/episode_01_right/frame_004821_right/diagnostics/problem3_ref_crop.png,45.0,0.9429097605893186,352.0,353.0,,True,5491.275390625,0.9904897216020158,5.0,24.4711056221384,50:4821:right,False
E17,E17_near_contact_reference,first_new_contact_episode_first_timestep,near_contact_pre_frame_offset_5_to_10,53,P01_109_53,P01_109,pick up peeler,pick-up,peeler,['peeler'],4938,4981,4937,4980,0.0,4947.0,4948.0,right,keep,Cell4_label_heatmap,,,42,42,True,4942.0,4943.0,5.0,5.0,5.0,"5,6,7,8,9,10",6,0.0,covariance,5.766435935198822,outputs/e17/experiments/E17/pipeline_outputs/subaction_53_P01_109_53/episode_01_right/frame_004947_right,near_contact_pre_frame,closest_pre_contact_offset_in_5_10,1,{},True,0.9982428550720215,NO_CONTACT,0.0,0.0,,,,,,,,,4937.0,10.0,4940.0,7.0,,False,False,False,False,False,False,False,False,"(129, 95, 279, 245)",0.07,,0,{},,,,,,4940.0,"{'rejected_isolated_frames': [4937], 'streak_lengths': {4942: 0, 4941: 0, 4940: 0, 4939: 0, 4938: 0, 4937: 1}, 'final_streak_start': None, 'final_streak_length': 0}",True,4947.0,4948.0,5115.0,0.0,4947.0,4921.0,4946.0,26.0,4937.0,4942.0,4937.0,4942.0,10.0,False,4937.0,4942.0,True,True,True,169.0,1,True,1.0,right,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub053_ep01_right,smoothed_contact_run_start_within_subaction,peeler,['peeler'],,,,,,,,47,1,4937.0,outputs/e17/experiments/E17/pipeline_outputs/subaction_53_P01_109_53/episode_01_right/frame_004947_right/reference_frame.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_53_P01_109_53/episode_01_right/frame_004947_right/label_heatmap_merged.npy,outputs/e17/experiments/E17/pipeline_outputs/subaction_53_P01_109_53/episode_01_right/frame_004947_right/label_heatmap_merged.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_53_P01_109_53/episode_01_right/frame_004947_right/label_heatmap_merged_overlay.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_53_P01_109_53/episode_01_right/frame_004947_right/vrb_style_affordance.png,"(256, 456)",True,outputs/e17/experiments/E17/pipeline_outputs/subaction_53_P01_109_53/episode_01_right/frame_004947_right/diagnostics/problem3_ref_full_overlay.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_53_P01_109_53/episode_01_right/frame_004947_right/diagnostics/problem3_ref_crop.png,45.0,0.9882179675994109,559.0,562.0,,True,2082.3515625,1.0074269590275282,5.0,4.996247967807078,53:4947:right,True
E17,E17_near_contact_reference,first_new_contact_episode_first_timestep,near_contact_pre_frame_offset_5_to_10,55,P01_109_55,P01_109,move cutting board,move,board:cutting,['board:cutting'],5014,5049,5013,5048,0.0,5019.0,5020.0,left,keep,Cell4_label_heatmap,,,133,133,True,5014.0,5015.0,5.0,5.0,5.0,"5,6,7,8,9,10",6,0.0,covariance,7.567104557640751,outputs/e17/experiments/E17/pipeline_outputs/subaction_55_P01_109_55/episode_01_left/frame_005019_left,near_contact_pre_frame,closest_pre_contact_offset_in_5_10,1,{},True,0.9978541731834412,NO_CONTACT,0.0,1.0,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,"(114, 106, 264, 256)",0.1063111111111111,,0,{},,,,,,,"{'rejected_isolated_frames': [], 'streak_lengths': {5014: 0, 5013: 0, 5012: 0, 5011: 0, 5010: 0, 5009: 0}, 'final_streak_start': None, 'final_streak_length': 0}",True,5019.0,5020.0,5026.0,0.0,5019.0,4982.0,5018.0,37.0,5009.0,5014.0,5009.0,5014.0,10.0,False,5009.0,5014.0,True,True,True,8.0,1,True,1.0,left,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub055_ep01_left,smoothed_contact_run_start_within_subaction,board:cutting,['board:cutting'],,,,,,,,54,1,5009.0,outputs/e17/experiments/E17/pipeline_outputs/subaction_55_P01_109_55/episode_01_left/frame_005019_left/reference_frame.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_55_P01_109_55/episode_01_left/frame_005019_left/label_heatmap_merged.npy,outputs/e17/experiments/E17/pipeline_outputs/subaction_55_P01_109_55/episode_01_left/frame_005019_left/label_heatmap_merged.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_55_P01_109_55/episode_01_left/frame_005019_left/label_heatmap_merged_overlay.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_55_P01_109_55/episode_01_left/frame_005019_left/vrb_style_affordance.png,"(256, 456)",True,outputs/e17/experiments/E17/pipeline_outputs/subaction_55_P01_109_55/episode_01_left/frame_005019_left/diagnostics/problem3_ref_full_overlay.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_55_P01_109_55/episode_01_left/frame_005019_left/diagnostics/problem3_ref_crop.png,45.0,0.9785522788203753,365.0,371.0,,True,16138.833984375,0.9899910562898063,5.0,22.923295326526155,55:5019:left,False
E17,E17_near_contact_reference,first_new_contact_episode_first_timestep,near_contact_pre_frame_offset_5_to_10,56,P01_109_56,P01_109,pick up potato,pick-up,potato,['potato'],5053,5122,5052,5121,0.0,5062.0,5063.0,left,keep,Cell4_label_heatmap,,,108,108,True,5057.0,5058.0,5.0,5.0,5.0,"5,6,7,8,9,10",6,0.0,covariance,7.033404255319149,outputs/e17/experiments/E17/pipeline_outputs/subaction_56_P01_109_56/episode_01_left/frame_005062_left,near_contact_pre_frame,closest_pre_contact_offset_in_5_10,1,{},True,0.9992602467536926,PORTABLE_OBJECT,0.0,1.0,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,"(122, 106, 272, 256)",0.128,,0,{},,,,,,,"{'rejected_isolated_frames': [], 'streak_lengths': {5057: 0, 5056: 0, 5055: 0, 5054: 0, 5053: 0, 5052: 0}, 'final_streak_start': None, 'final_streak_length': 0}",True,5062.0,5063.0,5067.0,0.0,5062.0,5057.0,5061.0,5.0,5052.0,5057.0,5052.0,5057.0,10.0,False,5052.0,5057.0,True,True,True,6.0,1,True,1.0,left,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub056_ep01_left,smoothed_contact_run_start_within_subaction,potato,['potato'],,,,,,,,112,1,5052.0,outputs/e17/experiments/E17/pipeline_outputs/subaction_56_P01_109_56/episode_01_left/frame_005062_left/reference_frame.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_56_P01_109_56/episode_01_left/frame_005062_left/label_heatmap_merged.npy,outputs/e17/experiments/E17/pipeline_outputs/subaction_56_P01_109_56/episode_01_left/frame_005062_left/label_heatmap_merged.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_56_P01_109_56/episode_01_left/frame_005062_left/label_heatmap_merged_overlay.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_56_P01_109_56/episode_01_left/frame_005062_left/vrb_style_affordance.png,"(256, 456)",True,outputs/e17/experiments/E17/pipeline_outputs/subaction_56_P01_109_56/episode_01_left/frame_005062_left/diagnostics/problem3_ref_full_overlay.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_56_P01_109_56/episode_01_left/frame_005062_left/diagnostics/problem3_ref_crop.png,45.0,0.9617021276595744,226.0,229.0,,True,18643.041015625,0.9951977522321862,5.0,24.747848761868525,56:5062:left,False
E17,E17_near_contact_reference,first_new_contact_episode_first_timestep,near_contact_pre_frame_offset_5_to_10,58,P01_109_58,P01_109,peel potato,peel,potato,['potato'],5182,9529,5181,9528,0.0,7132.0,7133.0,right,keep,Cell4_label_heatmap,,,178,178,True,7127.0,7128.0,5.0,5.0,5.0,"5,6,7,8,9,10",6,0.0,covariance,8.436229508196721,outputs/e17/experiments/E17/pipeline_outputs/subaction_58_P01_109_58/episode_01_right/frame_007132_right,near_contact_pre_frame,closest_pre_contact_offset_in_5_10,1,{},True,0.9990911483764648,PORTABLE_OBJECT,1.0,1.0,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,"(191, 75, 341, 225)",0.23795555555555556,,0,{},,,,,,,"{'rejected_isolated_frames': [], 'streak_lengths': {7127: 0, 7126: 0, 7125: 0, 7124: 0, 7123: 0, 7122: 0}, 'final_streak_start': None, 'final_streak_length': 0}",True,7132.0,7133.0,7146.0,0.0,7132.0,7129.0,7131.0,3.0,7122.0,7127.0,7122.0,7127.0,10.0,False,7122.0,7127.0,True,True,True,15.0,1,True,1.0,right,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub058_ep01_right,smoothed_contact_run_start_within_subaction,potato,['potato'],,,,,,,,8679,1,7122.0,outputs/e17/experiments/E17/pipeline_outputs/subaction_58_P01_109_58/episode_01_right/frame_007132_right/reference_frame.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_58_P01_109_58/episode_01_right/frame_007132_right/label_heatmap_merged.npy,outputs/e17/experiments/E17/pipeline_outputs/subaction_58_P01_109_58/episode_01_right/frame_007132_right/label_heatmap_merged.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_58_P01_109_58/episode_01_right/frame_007132_right/label_heatmap_merged_overlay.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_58_P01_109_58/episode_01_right/frame_007132_right/vrb_style_affordance.png,"(256, 456)",True,outputs/e17/experiments/E17/pipeline_outputs/subaction_58_P01_109_58/episode_01_right/frame_007132_right/diagnostics/problem3_ref_full_overlay.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_58_P01_109_58/episode_01_right/frame_007132_right/diagnostics/problem3_ref_crop.png,45.0,0.9631147540983607,235.0,244.0,,True,1607.298828125,0.9848642984572221,5.0,15.873843378431669,58:7132:right,False
E17,E17_near_contact_reference,first_new_contact_episode_first_timestep,near_contact_pre_frame_offset_5_to_10,64,P01_109_64,P01_109,pick up potato bit,pick-up,bit:potato,['bit:potato'],10119,10183,10118,10182,0.0,10144.0,10145.0,left,keep,Cell4_label_heatmap,,,42,42,True,10139.0,10140.0,5.0,5.0,5.0,"5,6,7,8,9,10",6,0.0,covariance,5.781978609625669,outputs/e17/experiments/E17/pipeline_outputs/subaction_64_P01_109_64/episode_01_left/frame_010144_left,near_contact_pre_frame,closest_pre_contact_offset_in_5_10,1,{},True,0.9993706345558167,NO_CONTACT,0.0,1.0,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,"(120, 66, 270, 216)",0.11911111111111111,,0,{},,,,,,,"{'rejected_isolated_frames': [], 'streak_lengths': {10139: 0, 10138: 0, 10137: 0, 10136: 0, 10135: 0, 10134: 0}, 'final_streak_start': None, 'final_streak_length': 0}",True,10144.0,10145.0,10153.0,0.0,10144.0,10134.0,10143.0,10.0,10134.0,10139.0,10134.0,10139.0,10.0,False,10134.0,10139.0,True,True,True,10.0,1,True,1.0,left,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub064_ep01_left,smoothed_contact_run_start_within_subaction,bit:potato,['bit:potato'],,,,,,,,95,1,10134.0,outputs/e17/experiments/E17/pipeline_outputs/subaction_64_P01_109_64/episode_01_left/frame_010144_left/reference_frame.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_64_P01_109_64/episode_01_left/frame_010144_left/label_heatmap_merged.npy,outputs/e17/experiments/E17/pipeline_outputs/subaction_64_P01_109_64/episode_01_left/frame_010144_left/label_heatmap_merged.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_64_P01_109_64/episode_01_left/frame_010144_left/label_heatmap_merged_overlay.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_64_P01_109_64/episode_01_left/frame_010144_left/vrb_style_affordance.png,"(256, 456)",True,outputs/e17/experiments/E17/pipeline_outputs/subaction_64_P01_109_64/episode_01_left/frame_010144_left/diagnostics/problem3_ref_full_overlay.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_64_P01_109_64/episode_01_left/frame_010144_left/diagnostics/problem3_ref_crop.png,45.0,0.9959893048128342,714.0,716.0,,True,2210.8154296875,1.004916387120479,5.0,10.218665373122242,64:10144:left,False
E17,E17_near_contact_reference,first_new_contact_episode_first_timestep,near_contact_pre_frame_offset_5_to_10,66,P01_109_66,P01_109,move cutting board,move,board:cutting,['board:cutting'],10196,10232,10195,10231,0.0,10197.0,10198.0,left,keep,Cell4_label_heatmap,,,186,186,True,10192.0,10193.0,5.0,5.0,5.0,"5,6,7,8,9,10",6,0.0,covariance,8.657499999999999,outputs/e17/experiments/E17/pipeline_outputs/subaction_66_P01_109_66/episode_01_left/frame_010197_left,near_contact_pre_frame,closest_pre_contact_offset_in_5_10,1,{},True,0.9980986714363098,PORTABLE_OBJECT,1.0,1.0,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,"(93, 42, 243, 192)",0.10426666666666666,,0,{},,,,,,,"{'rejected_isolated_frames': [], 'streak_lengths': {10192: 0, 10191: 0, 10190: 0, 10189: 0, 10188: 0, 10187: 0}, 'final_streak_start': None, 'final_streak_length': 0}",True,10197.0,10198.0,10199.0,0.0,10197.0,10195.0,10196.0,2.0,10187.0,10192.0,10187.0,10192.0,10.0,False,10187.0,10192.0,True,True,True,3.0,1,True,1.0,left,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub066_ep01_left,smoothed_contact_run_start_within_subaction,board:cutting,['board:cutting'],,,,,,,,41,1,10187.0,outputs/e17/experiments/E17/pipeline_outputs/subaction_66_P01_109_66/episode_01_left/frame_010197_left/reference_frame.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_66_P01_109_66/episode_01_left/frame_010197_left/label_heatmap_merged.npy,outputs/e17/experiments/E17/pipeline_outputs/subaction_66_P01_109_66/episode_01_left/frame_010197_left/label_heatmap_merged.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_66_P01_109_66/episode_01_left/frame_010197_left/label_heatmap_merged_overlay.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_66_P01_109_66/episode_01_left/frame_010197_left/vrb_style_affordance.png,"(256, 456)",True,outputs/e17/experiments/E17/pipeline_outputs/subaction_66_P01_109_66/episode_01_left/frame_010197_left/diagnostics/problem3_ref_full_overlay.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_66_P01_109_66/episode_01_left/frame_010197_left/diagnostics/problem3_ref_crop.png,45.0,0.99375,750.0,750.0,,True,21459.34765625,1.0071972752447083,5.0,40.24159168557072,66:10197:left,False
E17,E17_near_contact_reference,first_new_contact_episode_first_timestep,near_contact_pre_frame_offset_5_to_10,67,P01_109_67,P01_109,put down knife,put-down,knife,['knife'],10237,10267,10236,10266,0.0,10261.0,10262.0,right,keep,Cell4_label_heatmap,,,92,92,True,10256.0,10257.0,5.0,5.0,5.0,"5,6,7,8,9,10",6,0.0,covariance,6.771981981981982,outputs/e17/experiments/E17/pipeline_outputs/subaction_67_P01_109_67/episode_01_right/frame_010261_right,near_contact_pre_frame,closest_pre_contact_offset_in_5_10,1,{},True,0.9988406300544739,NO_CONTACT,0.0,0.0,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,"(223, 66, 373, 216)",0.16266666666666665,,0,{},,,,,,,"{'rejected_isolated_frames': [], 'streak_lengths': {10256: 0, 10255: 0, 10254: 0, 10253: 0, 10252: 0, 10251: 0}, 'final_streak_start': None, 'final_streak_length': 0}",True,10261.0,10262.0,10262.0,0.0,10261.0,10255.0,10260.0,6.0,10251.0,10256.0,10251.0,10256.0,10.0,False,10251.0,10256.0,True,True,True,2.0,1,True,1.0,right,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub067_ep01_right,smoothed_contact_run_start_within_subaction,knife,['knife'],,,,,,,,21,1,10251.0,outputs/e17/experiments/E17/pipeline_outputs/subaction_67_P01_109_67/episode_01_right/frame_010261_right/reference_frame.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_67_P01_109_67/episode_01_right/frame_010261_right/label_heatmap_merged.npy,outputs/e17/experiments/E17/pipeline_outputs/subaction_67_P01_109_67/episode_01_right/frame_010261_right/label_heatmap_merged.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_67_P01_109_67/episode_01_right/frame_010261_right/label_heatmap_merged_overlay.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_67_P01_109_67/episode_01_right/frame_010261_right/vrb_style_affordance.png,"(256, 456)",True,outputs/e17/experiments/E17/pipeline_outputs/subaction_67_P01_109_67/episode_01_right/frame_010261_right/diagnostics/problem3_ref_full_overlay.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_67_P01_109_67/episode_01_right/frame_010261_right/diagnostics/problem3_ref_crop.png,45.0,0.990990990990991,433.0,436.0,,True,6292.01953125,0.9990503291027921,5.0,15.03658002870642,67:10261:right,False
